frame_id,fps,cps
10,13.695595343102434,1.1140477570906175
14,12.272314359525584,3.172638274108042
18,12.963851466989965,3.200510023035158
22,13.822181505110892,3.4704734410146236
22,12.958863978308875,20.7664700586521
27,14.548854427622501,2.703974074774116
30,13.116279887291277,3.6069504376710926
51,23.628201553280693,1.4785223187239946
55,16.654996510590227,4.020320290798783
59,15.4480865814756,3.771763371677745
63,13.756785155938978,3.418607629011397
63,13.722158563642072,18.024193658844432
67,13.201277957609033,3.2321360896846585
67,13.567902099259296,19.687046441140698
71,19.348095711014473,5.510804850457372
75,9.809507024975645,2.7883834950948305
75,12.192274014480638,19.096310638681896
75,19.103360470227532,16.893352653199564
80,19.997346752010632,2.7860621257682983
80,16.854775512477968,18.395469181223127
84,12.15792670197066,2.5687096634410245
88,11.759641903860677,2.894296896791608
88,11.766229955189942,16.533628548948382
100,15.61163253960826,1.9516174212820196
112,12.960895100149362,1.8725798508837106
117,24.459077114596532,4.340208869420462
