frame_id,frame_counter,fps,retry_status
1,1,145.37227004949443,0
2,2,5.642266216206772,0
3,3,6.0379050742293865,0
4,4,6.872424206807257,0
5,5,7.1037005308916275,0
6,6,7.065397175018166,0
7,7,7.101620417519115,0
8,8,8.166494104313813,0
9,9,9.679622874006755,0
10,10,7.848871178396028,0
11,11,7.9158554068548055,0
12,12,8.447225872027824,0
13,13,7.125055953966367,0
14,14,7.535822171200584,0
15,15,8.557658150911356,0
16,16,8.619184120843078,0
17,17,8.990056754980964,0
18,18,8.793441281622378,0
19,19,9.213630036444785,0
20,20,9.052639386790426,0
21,21,9.478906589178223,0
22,22,9.571176364076544,0
23,23,9.113348723733997,0
24,24,9.029455112047277,0
25,25,8.460076345570911,0
25,26,9.381266626881647,1
26,26,14.42045198677393,0
27,27,8.590241322673128,0
28,28,9.524049801169948,0
29,29,8.619640139965131,0
30,30,7.692503969656397,0
30,31,8.621321537918389,1
31,31,15.030085498924945,0
32,32,9.018484510987083,0
33,33,8.573298824716078,0
52,34,8.821408251905206,1
53,53,13.921826381682022,0
54,54,8.97829289460717,0
55,55,8.355090476510188,0
56,56,9.749246076491309,0
57,57,8.166189400954336,0
58,58,8.79923106058548,0
58,59,8.26378292540881,1
59,59,13.69881460316318,0
60,60,9.352638075668544,0
61,61,9.947176019286811,0
62,62,8.73783761778571,0
63,63,8.924593689343542,0
64,64,9.54767562136565,0
65,65,8.835489000262156,0
65,66,8.625037045926959,1
66,66,13.69777355468713,0
67,67,8.902043340558622,0
68,68,7.983917706664979,0
69,69,8.386514036297571,0
69,70,8.069563705724276,1
70,70,13.338719331816131,0
71,71,8.434178699399622,0
72,72,8.409587406531498,0
73,73,8.513683371492544,0
74,74,9.420462119994585,0
75,75,8.036330965639866,0
75,76,9.143836526526384,1
75,76,13.449812114548571,1
76,76,13.724061950451995,0
77,77,8.917902034833109,0
96,78,8.151320660524663,1
96,97,13.10758729894379,1
97,97,14.130275403687632,0
98,98,8.039667202952938,0
99,99,8.74512922543355,0
100,100,8.669091284298716,0
101,101,8.448237673525094,0
102,102,7.450804979536177,0
103,103,9.097655747438441,0
103,104,12.988921513841667,1
104,104,27.407699225050536,0
105,105,19.150734630686415,0
106,106,18.501531030042965,0
107,107,20.069368564727828,0
108,108,18.74168829617692,0
109,109,18.57663655754994,0
110,110,20.158585986222494,0
111,111,17.35693550156038,0
112,112,16.31685797713348,0
113,113,19.28505964335839,0
114,114,17.632013527712203,0
115,115,18.51495987561967,0
116,116,17.969127423900026,0
117,117,17.151285088102338,0
117,118,16.629252234595167,1
118,118,28.84997258075125,0
119,119,18.5523015733492,0
