frame_id,fps,cps
11,8.551574576192468,0.718769319778302
15,11.901944827755948,2.673170183196327
19,11.919619994907046,2.6350602225118456
39,13.081328687284257,1.4488909967352175
44,10.600939147781565,1.9673183140373078
48,9.032251677827087,2.34719214627942
52,9.678546249829584,2.0230273966121755
56,8.77133052721751,2.3505374284053575
56,10.084640590201627,16.11554718403315
60,10.309273036491357,2.350310393861342
81,9.496721888334317,1.2089557205628954
81,8.877063535550045,14.490020469304406
89,9.763053808280466,1.3959916303207895
97,11.214517938089061,1.4373960092496716
110,20.967371184926304,2.160242974279669
118,20.729497552627787,3.5496996428747614
