frame_id,frame_counter,fps,retry_status
1,1,77.27955568541338,0
2,2,8.897818423272337,0
3,3,9.144803825286408,0
4,4,11.564634307640386,0
5,5,11.89669651224195,0
6,6,12.08903623420555,0
7,7,13.254129659891799,0
8,8,10.486543970609388,0
9,9,12.392904545730179,0
10,10,13.375839073995568,0
11,11,11.487991259286602,0
12,12,12.889281764224258,0
13,13,13.026136395987841,0
14,14,12.950526646118297,0
15,15,12.68535974419253,0
16,16,14.121602104949487,0
17,17,11.239431828433796,0
18,18,13.47426407474863,0
19,19,14.121840416101865,0
20,20,12.76837740606032,0
21,21,15.548705902340469,0
22,22,13.61499842388848,0
23,23,16.028429818188307,0
23,24,12.11176245133915,1
24,24,22.229548088116466,0
25,25,13.128442285772634,0
26,26,12.586899958433003,0
27,27,15.696958042483498,0
28,28,13.608982549001665,0
29,29,14.525099757747602,0
29,30,13.883586903345064,1
30,30,19.136341684704824,0
34,31,14.84182187504888,1
34,35,20.488098208254645,1
-1,35,23.945228257415522,1
39,0,23.45727154589258,1
39,40,23.767248665950984,1
40,40,21.893047126517786,0
41,41,16.435938413221233,0
42,42,18.329143506742646,0
43,43,16.964304253335538,0
-1,44,16.70600568820098,1
47,0,25.646489664000445,1
-1,48,26.974386876084594,1
49,0,20.608003701158474,1
50,50,29.353773739293487,0
51,51,15.381699722595089,0
52,52,18.385906087973186,0
52,53,16.12905540954375,1
53,53,23.73529956946892,0
54,54,15.54387530199871,0
55,55,15.693383180118092,0
55,56,13.438217727080698,1
55,56,20.704490156712755,1
56,56,19.4424912298235,0
57,57,16.28880361635792,0
58,58,12.855962147384593,0
59,59,13.434178153630862,0
60,60,14.742218888696259,0
60,61,11.55314883475876,1
60,61,23.24553293810257,1
61,61,19.94283704872871,0
-1,62,10.631129098309932,1
67,0,21.432882042060307,1
68,68,21.183063955800296,0
68,69,10.562742463310931,1
68,69,21.140725650670653,1
68,69,19.34945244328251,1
69,69,18.002716681979823,0
70,70,11.773698633312362,0
-1,71,11.848612739641316,1
-1,0,16.78005818790268,1
75,0,18.623417332098242,1
76,76,22.490250537483035,0
77,77,12.50553526074496,0
78,78,11.550725432110172,0
78,79,14.00230640526092,1
79,79,15.392845346524416,0
80,80,13.273536759503934,0
81,81,11.674613848108796,0
82,82,13.669663184483422,0
83,83,12.066315068506608,0
84,84,11.971552048351262,0
85,85,12.19023114002841,0
86,86,13.168179086410142,0
87,87,12.123870554060248,0
88,88,11.332402203725804,0
88,89,11.716663426583318,1
89,89,18.406881464819808,0
90,90,11.534266437651526,0
91,91,12.264887171430212,0
92,92,10.572987069107889,0
93,93,11.787606150613817,0
94,94,11.644363575433168,0
95,95,12.182564104373265,0
96,96,11.244613535026255,0
96,97,10.626060833286836,1
97,97,16.950349409768478,0
-1,98,12.63337001293811,1
-1,0,17.822996862882537,1
-1,0,18.08809128038203,1
106,0,16.26662931329042,1
-1,107,19.756724779608046,1
-1,0,38.78084502097975,1
111,0,40.75970716202661,1
-1,112,36.98563658701454,1
-1,0,38.50050986111454,1
117,0,35.02722788843287,1
118,118,41.912102197023266,0
119,119,27.524152643273467,0
