frame_id,fps,cps
11,12.16586038642936,0.900148093264482
15,14.099417474113928,3.269119180366032
19,13.836662598065862,3.5040107783373355
24,14.031611818313761,2.662401953118727
27,13.218112456986788,3.6278915465649195
31,11.978794562839658,2.6125264041830594
35,12.226533257031472,2.555484389574531
39,17.489725573172667,2.572208556193595
44,11.969529026333861,2.185631458585755
48,11.882200999941725,3.068541615149641
48,11.677146380077511,17.219627358290516
52,14.154263839622793,3.2041055306380173
60,20.745849383241705,1.5301932405142602
64,13.336922210191846,3.4254924276395666
73,13.360254067136056,2.1657338388994343
77,12.886974915302341,2.712995035965168
81,11.73520757427063,3.11208346291809
85,18.596279204333396,2.7973305432689943
89,21.701042745939258,2.9673451646773525
93,12.753088874650444,3.5218533784403805
97,27.56721555675672,3.568463153057668
110,29.140603675127156,4.397198365517757
114,28.244079687822733,5.899231022844327
118,26.94502675641129,5.45358321440925
