frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,32.60277150670569,0.01770366200071294,5600
2,(1280, 720),2764800,3,34.31831826842658,0.013681883996468969,5600
3,(1280, 720),2764800,3,42.126200317120016,0.010893610000493936,5600
4,(1280, 720),2764800,3,26.046172520616878,0.01974485999380704,5600
5,(1280, 720),2764800,3,22.373611024492202,0.026321629993617535,5600
6,(1280, 720),2764800,3,23.302533363936792,0.023789287995896302,5600
7,(1280, 720),2764800,3,18.884576448884452,0.02949551900383085,6160.0
8,(1280, 720),2764800,3,24.519989334023144,0.01945992698892951,6160.0
9,(1280, 720),2764800,3,17.66079892528512,0.026045266989967786,6160.0
10,(1280, 720),2764800,3,19.450961217835903,0.028001436003251,6160.0
11,(1280, 720),2764800,3,19.76209246721093,0.025527457997668535,6160.0
12,(1280, 720),2764800,3,22.00502674272659,0.02087943699734751,6160.0
13,(1280, 720),2764800,3,19.163779657716983,0.025348983006551862,6160.0
14,(1280, 720),2764800,3,22.445890027239884,0.022488159011118114,6160.0
15,(1280, 720),2764800,3,22.0343733140055,0.022020958000211976,6160.0
16,(1280, 720),2764800,3,18.842074978369926,0.023769298000843264,6160.0
17,(1280, 720),2764800,3,20.205647832774225,0.02575782799976878,6160.0
18,(1280, 720),2764800,3,21.81066705062789,0.02290398300101515,6160.0
19,(1280, 720),2764800,3,18.313880238029327,0.029655102000106126,6160.0
20,(1280, 720),2764800,3,26.658432413156337,0.02010060400061775,6160.0
21,(1280, 720),2764800,3,17.825563917318377,0.028620427998248488,6160.0
22,(1280, 720),2764800,3,23.561041209164227,0.02417330200842116,6160.0
23,(1280, 720),2764800,3,18.516063770893442,0.03422918599972036,6160.0
23,(1280, 720),2764800,3,22.223587736548527,0.030712150008184835,4312.0
24,(1280, 720),2764800,3,20.000935643442926,0.03146384400315583,3018.4
25,(1280, 720),2764800,3,19.607982315960236,0.031102958004339598,3018.4
26,(1280, 720),2764800,3,22.0631571569585,0.028636588001972996,3018.4
27,(1280, 720),2764800,3,21.79467273711788,0.02829811000265181,3018.4
28,(1280, 720),2764800,3,26.719045254927707,0.021061655002995394,3018.4
29,(1280, 720),2764800,3,21.39131646464774,0.021648887006449513,3018.4
29,(1280, 720),2764800,3,19.438538042807544,0.025417306998861022,3018.4
30,(1280, 720),2764800,3,25.56798250341358,0.017803609007387422,3018.4
31,(1280, 720),2764800,3,20.216098778634738,0.02288299400242977,3018.4
32,(1280, 720),2764800,3,20.306621040990187,0.0222772990091471,3018.4
33,(1280, 720),2764800,3,19.708969472401048,0.026418581008329056,3018.4
34,(1280, 720),2764800,3,22.962239058484037,0.02359501100727357,3018.4
34,(1280, 720),2764800,3,18.735564833216294,0.03092961599759292,3018.4
35,(1280, 720),2764800,3,29.698171244342287,0.019027079004445113,3018.4
36,(1280, 720),2764800,3,21.1741148327912,0.020622757001547143,3018.4
37,(1280, 720),2764800,3,23.713688323654086,0.019282477005617693,3018.4
38,(1280, 720),2764800,3,20.539943351761867,0.029911235003964975,3018.4
39,(1280, 720),2764800,3,32.58763164381327,0.017920744998264126,3018.4
39,(1280, 720),2764800,3,19.453975918541556,0.024775655008852482,3018.4
40,(1280, 720),2764800,3,22.630995846640218,0.0195947989996057,3018.4
41,(1280, 720),2764800,3,17.64953173042079,0.03087201199377887,3018.4
42,(1280, 720),2764800,3,26.839704020582424,0.022102348011685535,3018.4
43,(1280, 720),2764800,3,19.181005222525354,0.029780002994812094,3018.4
44,(1280, 720),2764800,3,29.021997570466972,0.017197677996591665,3018.4
45,(1280, 720),2764800,3,19.820276473682313,0.02791823098959867,3018.4
46,(1280, 720),2764800,3,22.372476263763847,0.025179642005241476,3018.4
47,(1280, 720),2764800,3,22.006356982988233,0.0276662879914511,3018.4
48,(1280, 720),2764800,3,27.41234682819723,0.017522504000226036,3018.4
48,(1280, 720),2764800,3,16.37217677256201,0.03073874300753232,3018.4
49,(1280, 720),2764800,3,25.642053297171813,0.030449796002358198,3018.4
50,(1280, 720),2764800,3,20.833583335761134,0.03319306400953792,3018.4
51,(1280, 720),2764800,3,25.851367616621037,0.02545961699797772,3018.4
52,(1280, 720),2764800,3,19.378537661470258,0.032673719004378654,3018.4
52,(1280, 720),2764800,3,23.328832110667413,0.025395963006303646,3018.4
53,(1280, 720),2764800,3,21.19332536695497,0.028532103999168612,3018.4
54,(1280, 720),2764800,3,23.440718702847143,0.019861256994772702,3018.4
55,(1280, 720),2764800,3,21.628234482994174,0.023102375998860225,3018.4
55,(1280, 720),2764800,3,22.29643168506155,0.01883650200034026,3018.4
55,(1280, 720),2764800,3,21.456985997619476,0.02154063299531117,3018.4
56,(1280, 720),2764800,3,20.703188774274647,0.024643862998345867,3018.4
57,(1280, 720),2764800,3,20.826176069663823,0.028149138001026586,3018.4
58,(1280, 720),2764800,3,21.94233217055138,0.02948048799589742,3018.4
59,(1280, 720),2764800,3,21.545279126949247,0.02924034900206607,3018.4
60,(1280, 720),2764800,3,19.89432769923825,0.028018712997436523,3018.4
60,(1280, 720),2764800,3,22.048849184713898,0.02288768299331423,3018.4
60,(1280, 720),2764800,3,17.12798936062613,0.02780164999421686,3018.4
61,(1280, 720),2764800,3,25.505901914857585,0.024018333002459258,3018.4
62,(1280, 720),2764800,3,21.135394222092522,0.01767905699671246,3018.4
63,(1280, 720),2764800,3,17.68234935890537,0.02207191901106853,3018.4
63,(1280, 720),2764800,3,17.568560123609956,0.0295822099869838,3018.4
64,(1280, 720),2764800,3,20.830882661814268,0.02472892501100432,3018.4
65,(1280, 720),2764800,3,20.290693406282255,0.01991306699346751,3018.4
66,(1280, 720),2764800,3,15.94474571550051,0.03180900699226186,3018.4
67,(1280, 720),2764800,3,26.120177525693947,0.015966045000823215,3018.4
68,(1280, 720),2764800,3,17.123904304828947,0.021733992005465552,3018.4
68,(1280, 720),2764800,3,18.409663202494965,0.020562453006277792,3018.4
68,(1280, 720),2764800,3,19.87917675188321,0.02309715400042478,3018.4
68,(1280, 720),2764800,3,19.611475492154533,0.01744262399733998,3018.4
69,(1280, 720),2764800,3,15.94978013985577,0.027375904988730326,3018.4
70,(1280, 720),2764800,3,20.727864771939355,0.024326005004695617,3018.4
71,(1280, 720),2764800,3,21.270823208728466,0.02140246999624651,3018.4
72,(1280, 720),2764800,3,18.689511976826946,0.018164919994887896,3018.4
72,(1280, 720),2764800,3,14.652809445315876,0.0322525060037151,3018.4
73,(1280, 720),2764800,3,21.272398293280574,0.02696517600270454,3018.4
74,(1280, 720),2764800,3,22.24841107725198,0.02116388699505478,3018.4
75,(1280, 720),2764800,3,18.164062644051306,0.024846030995831825,3018.4
76,(1280, 720),2764800,3,18.87237271252039,0.02760814200155437,3018.4
77,(1280, 720),2764800,3,17.856427323299936,0.029713178999372758,3018.4
78,(1280, 720),2764800,3,20.836337235769175,0.0260655099991709,3018.4
78,(1280, 720),2764800,3,17.94375512040486,0.027524595003342256,3018.4
79,(1280, 720),2764800,3,18.420698471654184,0.033093235004344024,3018.4
80,(1280, 720),2764800,3,21.78573200847248,0.024429511002381332,3018.4
81,(1280, 720),2764800,3,19.63428281667061,0.022959162000915967,3018.4
82,(1280, 720),2764800,3,18.054471787087003,0.026808651993633248,3018.4
83,(1280, 720),2764800,3,18.94977504141813,0.027253777006990276,3018.4
84,(1280, 720),2764800,3,17.615088577188697,0.029830740008037537,3018.4
85,(1280, 720),2764800,3,19.521054822388795,0.027731655005482025,3018.4
