frame_id,fps,cps
9,12.270984016942151,0.9353233149953665
12,9.36077075156164,3.243975897956413
16,10.621830419195275,2.411127544561235
21,10.53519251993673,2.1132586430308113
24,10.35733832286091,3.606853137933842
24,11.407854113341035,14.715451289107236
29,15.40797933007242,1.8960474360277924
33,9.778072179673703,2.5493949282051496
37,11.477730614648209,2.2374312456810204
41,10.046653948383106,2.592796746556085
41,10.142808717808999,14.065448556975378
45,15.636745151689446,1.9223420671581717
54,16.4798901827009,2.748380285287171
58,11.000027335884344,2.2530520908293794
62,10.573281191756093,2.6713453607232434
66,11.051214633840122,2.2620479592050096
70,10.270761406742164,1.9512748065771952
74,11.006568885648425,2.6212857445775053
78,10.337750755261181,2.2713105478983366
82,10.861780391461812,2.409300207236147
99,33.03943981472484,9.349009752897295
103,23.246881200785737,5.620437226953986
107,24.23708503502382,5.007487922031157
111,38.010973922532074,5.141557912455918
115,25.465354525280503,5.7864683692447825
119,22.791302820510502,5.111996220140385
