Video,Frame,PSNR,SSIM,MSE,RMSE,MAE,NRMSE,Correlation,GMS,Edge_Similarity,LPIPS,VMAF
4Mbit_Loss0_Forza,29,9.949953,0.146027,6577.866105,81.104045,65.738844,0.991044,-0.072127,0.238357,0.023560,0.845346,3.283659
4Mbit_Loss0_Forza,30,9.973899,0.145596,6541.696869,80.880757,65.693227,0.990935,-0.072836,0.238414,0.024259,0.848727,2.692859
4Mbit_Loss0_Forza,31,9.995821,0.142839,6508.760222,80.676888,65.419680,0.993734,-0.074878,0.235736,0.024612,0.859995,4.044571
4Mbit_Loss0_Forza,32,10.006839,0.141212,6492.268525,80.574615,65.191329,0.994037,-0.072937,0.229339,0.023420,0.864086,4.865800
4Mbit_Loss0_Forza,33,9.992455,0.116256,6513.807207,80.708161,64.783653,0.995578,-0.031446,0.188052,0.020550,0.891709,2.224409
4Mbit_Loss0_Forza,34,9.956686,0.114755,6567.676440,81.041202,65.349921,0.993326,-0.015682,0.188361,0.020994,0.892367,4.307973
4Mbit_Loss0_Forza,35,9.947696,0.115142,6581.286374,81.125128,65.398414,0.992993,-0.016793,0.188301,0.020879,0.894890,4.427183
4Mbit_Loss0_Forza,36,9.931975,0.113835,6605.153228,81.272094,65.527684,0.992375,-0.018581,0.188079,0.020383,0.896064,3.160412
4Mbit_Loss0_Forza,37,9.907849,0.113104,6641.947436,81.498144,65.674589,0.992607,-0.016876,0.187565,0.020057,0.897035,4.250948
4Mbit_Loss0_Forza,38,9.755032,0.110134,6879.820675,82.944684,67.162207,1.004921,-0.044177,0.170838,0.020358,0.907902,5.582687
4Mbit_Loss0_Forza,39,9.798868,0.109122,6810.728383,82.527137,67.067467,0.997394,-0.047648,0.163299,0.020110,0.912825,5.525943
4Mbit_Loss0_Forza,40,9.787057,0.108564,6829.276703,82.639438,67.301920,0.996872,-0.065963,0.155822,0.019785,0.915028,6.189020
4Mbit_Loss0_Forza,41,9.737093,0.102698,6908.298021,83.116172,67.722253,1.003419,-0.081518,0.150853,0.019733,0.918044,2.415570
4Mbit_Loss0_Forza,42,9.703266,0.100959,6962.316230,83.440495,68.075865,1.005976,-0.074056,0.148361,0.020153,0.918892,3.659829
4Mbit_Loss0_Forza,43,9.714674,0.097012,6944.051510,83.330976,68.015180,1.005399,-0.061693,0.144143,0.019412,0.921544,2.575689
4Mbit_Loss0_Forza,44,9.734959,0.096533,6911.693009,83.136592,67.749827,1.002791,-0.047067,0.141796,0.019178,0.923283,2.893416
4Mbit_Loss0_Forza,45,9.850991,0.100399,6729.476212,82.033385,66.565861,0.992593,-0.022790,0.143116,0.018475,0.921883,3.054998
4Mbit_Loss0_Forza,46,9.913468,0.104678,6633.359144,81.445437,65.959393,0.982825,-0.014688,0.145633,0.018262,0.913583,4.465008
4Mbit_Loss0_Forza,47,9.918285,0.113052,6626.005995,81.400283,65.743079,0.980417,-0.017357,0.158631,0.018036,0.908584,3.662785
4Mbit_Loss0_Forza,48,9.901824,0.116115,6651.168307,81.554695,65.956096,0.977184,-0.012412,0.164865,0.017709,0.905957,3.673821
4Mbit_Loss0_Forza,49,9.903791,0.121456,6648.157353,81.536233,65.951401,0.975372,-0.018997,0.175117,0.016399,0.908604,3.789821
4Mbit_Loss0_Forza,50,9.893446,0.125416,6664.011889,81.633399,66.353321,0.971640,-0.018166,0.176465,0.015188,0.907890,3.840865
4Mbit_Loss0_Forza,51,9.958899,0.139342,6564.331184,81.020560,65.803068,0.962323,-0.008670,0.189644,0.013986,0.901890,6.620636
4Mbit_Loss0_Forza,52,9.993923,0.153258,6511.605285,80.694518,65.325214,0.956254,-0.019351,0.204106,0.015556,0.901168,6.799793
4Mbit_Loss0_Forza,53,10.054914,0.174814,6420.796809,80.129875,64.580509,0.949020,-0.051395,0.218090,0.018173,0.889716,5.784936
4Mbit_Loss0_Forza,54,10.028935,0.177179,6459.320487,80.369898,64.665224,0.945983,-0.044920,0.217363,0.019587,0.893376,6.312956
4Mbit_Loss0_Forza,55,10.029406,0.176773,6458.620853,80.365545,64.527934,0.946961,-0.043038,0.217083,0.019657,0.892644,7.701990
4Mbit_Loss0_Forza,56,10.040902,0.177727,6441.546228,80.259244,64.446094,0.945905,-0.036529,0.219840,0.020024,0.893966,9.845231
4Mbit_Loss0_Forza,57,10.074325,0.176034,6392.163367,79.951006,64.137422,0.947811,-0.033469,0.222189,0.019734,0.891736,10.115130
4Mbit_Loss0_Forza,58,10.133237,0.188782,6306.038649,79.410570,63.568158,0.939501,-0.040360,0.231985,0.019937,0.892465,9.216500
4Mbit_Loss0_Forza,59,10.332775,0.205094,6022.860997,77.607094,62.021234,0.921742,-0.025014,0.255231,0.021583,0.861528,10.112741
4Mbit_Loss0_Forza,60,10.350884,0.215902,5997.799449,77.445461,61.968751,0.922390,-0.051833,0.270930,0.023384,0.852537,11.780892
4Mbit_Loss0_Forza,61,10.576081,0.231393,5694.719109,75.463363,60.281556,0.902606,-0.042960,0.294589,0.024673,0.829331,8.623746
4Mbit_Loss0_Forza,62,10.685147,0.242705,5553.486095,74.521716,59.271648,0.891795,-0.051272,0.300871,0.024041,0.818255,8.820160
4Mbit_Loss0_Forza,63,10.831947,0.247939,5368.904714,73.272810,58.022332,0.880824,-0.043292,0.311951,0.025442,0.802640,8.612372
4Mbit_Loss0_Forza,64,10.908320,0.259928,5275.314470,72.631360,57.455133,0.874000,-0.051827,0.326702,0.026520,0.795965,9.571849
4Mbit_Loss0_Forza,65,10.889710,0.260125,5297.968381,72.787144,57.533684,0.872871,-0.050433,0.325197,0.025608,0.795808,8.177688
4Mbit_Loss0_Forza,66,10.733794,0.264632,5491.626316,74.105508,58.067650,0.874568,-0.059017,0.330478,0.027583,0.794654,8.349801
4Mbit_Loss0_Forza,67,10.701534,0.259164,5532.570111,74.381248,58.332923,0.874796,-0.061564,0.329081,0.026542,0.796990,9.786463
4Mbit_Loss0_Forza,68,10.608308,0.260227,5652.617450,75.183891,59.057150,0.876499,-0.074490,0.326911,0.026585,0.798857,9.881465
4Mbit_Loss0_Forza,69,10.667565,0.260524,5576.013597,74.672710,58.427843,0.876236,-0.076458,0.329698,0.025895,0.796117,6.375025
4Mbit_Loss0_Forza,70,10.695969,0.262520,5539.663894,74.428918,58.115858,0.873364,-0.077307,0.335138,0.026487,0.794845,5.042717
4Mbit_Loss0_Forza,71,10.751640,0.262012,5469.105733,73.953402,57.608938,0.872243,-0.075247,0.337920,0.025432,0.791724,4.272907
4Mbit_Loss0_Forza,72,10.789892,0.263752,5421.146165,73.628433,57.356831,0.869734,-0.082680,0.337106,0.026406,0.785743,5.877838
4Mbit_Loss0_Forza,73,10.819415,0.262016,5384.419671,73.378605,57.230210,0.870725,-0.082599,0.337958,0.026647,0.785338,5.603863
4Mbit_Loss0_Forza,74,10.868977,0.262455,5323.320996,72.961092,56.989128,0.869724,-0.078326,0.337686,0.026140,0.783804,4.982508
4Mbit_Loss0_Forza,75,10.900463,0.263783,5284.866695,72.697089,56.760453,0.871697,-0.083078,0.338878,0.028156,0.786022,4.175528
4Mbit_Loss0_Forza,76,10.896541,0.266378,5289.642009,72.729925,56.803107,0.870165,-0.082751,0.338875,0.032434,0.783200,4.434313
4Mbit_Loss0_Forza,77,11.006732,0.265617,5157.118623,71.813081,55.914424,0.862993,-0.063798,0.339815,0.028856,0.783807,4.629460
4Mbit_Loss0_Forza,78,11.025352,0.265625,5135.055157,71.659299,55.905894,0.862229,-0.061062,0.343341,0.030426,0.783931,5.651072
4Mbit_Loss0_Forza,79,11.089882,0.263085,5059.319973,71.128897,55.418220,0.861462,-0.051575,0.342597,0.030826,0.781954,5.055584
4Mbit_Loss0_Forza,80,11.145146,0.267729,4995.348407,70.677779,55.131182,0.857058,-0.035090,0.344524,0.030618,0.781997,5.691656
4Mbit_Loss0_Forza,81,11.163155,0.269125,4974.677227,70.531392,55.290248,0.850147,-0.035716,0.345765,0.030218,0.782925,5.896884
4Mbit_Loss0_Forza,82,10.908427,0.266042,5275.184279,72.630464,56.847327,0.854627,-0.061530,0.345167,0.029612,0.787152,6.608033
4Mbit_Loss0_Forza,83,10.755713,0.258193,5463.979259,73.918734,57.685528,0.857070,-0.063920,0.341324,0.029702,0.785593,6.577353
4Mbit_Loss0_Forza,84,10.783897,0.267154,5428.634731,73.679269,57.743145,0.833939,-0.045455,0.348226,0.027627,0.792152,5.823398
4Mbit_Loss0_Forza,85,10.964112,0.276279,5207.977735,72.166320,56.579100,0.834156,-0.027142,0.351887,0.028715,0.787246,12.932450
4Mbit_Loss0_Forza,86,11.162989,0.282114,4974.867184,70.532738,55.001669,0.832369,-0.000554,0.349737,0.026981,0.781363,12.172235
4Mbit_Loss0_Forza,87,11.257656,0.278932,4867.599067,69.768181,54.682377,0.834654,-0.009673,0.352321,0.028835,0.782357,9.767603
4Mbit_Loss0_Forza,88,11.287250,0.276040,4834.542581,69.530875,54.593774,0.836288,-0.011906,0.350103,0.028820,0.781683,6.579533
4Mbit_Loss0_Forza,89,11.387013,0.284316,4724.752520,68.736835,53.444984,0.839206,-0.000997,0.351756,0.028261,0.775500,5.378766
4Mbit_Loss0_Forza,90,11.567364,0.289552,4532.564409,67.324323,52.254655,0.832218,0.023148,0.351655,0.029669,0.776720,10.618021
4Mbit_Loss0_Forza,91,11.756252,0.298520,4339.654215,65.876052,50.807575,0.824446,0.047305,0.351787,0.030063,0.776631,11.979047
4Mbit_Loss0_Forza,92,11.973640,0.309707,4127.778114,64.247787,49.269969,0.812495,0.088275,0.355295,0.033287,0.777463,11.061554
4Mbit_Loss0_Forza,93,11.986914,0.311399,4115.181184,64.149678,48.954424,0.810375,0.091466,0.356267,0.032930,0.775812,10.600837
4Mbit_Loss0_Forza,94,12.061671,0.319566,4044.950850,63.599928,48.323706,0.798940,0.107742,0.361140,0.034268,0.776323,9.715460
4Mbit_Loss0_Forza,95,12.014038,0.322188,4089.559437,63.949663,48.163099,0.794333,0.113955,0.360904,0.033158,0.778405,10.598364
4Mbit_Loss0_Forza,96,11.969253,0.317529,4131.950007,64.280246,48.063955,0.790238,0.130639,0.359299,0.034867,0.779735,10.933363
4Mbit_Loss0_Forza,97,12.011932,0.324198,4091.543776,63.965176,47.636427,0.782196,0.147253,0.358987,0.034627,0.781812,11.680946
4Mbit_Loss0_Forza,98,12.019807,0.329344,4084.131338,63.907209,47.364626,0.774682,0.158041,0.352495,0.034853,0.789804,10.691581
