frame_id,frame_counter,fps,retry_status
1,1,84.21608636802874,0
2,2,8.817271406129644,0
3,3,9.252517514269138,0
4,4,11.001825819569063,0
5,5,10.954112390322129,0
6,6,10.977361596739726,0
7,7,11.508410466427911,0
8,8,11.036219935510033,0
9,9,11.084598476040666,0
10,10,12.352151386876892,0
11,11,12.548302338452434,0
12,12,11.468314049966295,0
13,13,13.773486584001498,0
14,14,11.050347461420825,0
15,15,14.393108878195678,0
16,16,12.922815294193288,0
17,17,11.830866734097555,0
18,18,13.72079711794251,0
19,19,13.187117041127832,0
20,20,12.787823210419711,0
21,21,14.016832786015767,0
22,22,13.218154737041532,0
23,23,13.58571405802814,0
23,24,12.700812223588372,1
24,24,19.676894377243986,0
25,25,14.063167273935273,0
-1,26,12.621458663512021,1
-1,0,18.507836415636,1
39,0,19.82388028216768,1
41,40,25.181806353321452,1
42,42,21.12920158026059,0
43,43,16.153591708392643,0
44,44,15.785831228786751,0
45,45,14.31588337522636,0
46,46,15.965249906269829,0
47,47,16.626285852764127,0
48,48,13.43759852748798,0
48,49,16.830568635487836,1
49,49,20.807567064870778,0
50,50,15.57799485788735,0
51,51,13.645397760060044,0
51,52,14.327361878122353,1
52,52,20.577931620361856,0
53,53,14.342294228030491,0
54,54,14.80248883816906,0
55,55,13.208895149928944,0
55,56,12.6731968187041,1
56,56,21.75372955108804,0
57,57,12.43112921278525,0
58,58,13.841782227501158,0
59,59,15.42590626472939,0
60,60,13.217089907313541,0
61,61,11.958998811684477,0
62,62,12.052714137206223,0
62,63,10.294896486635812,1
62,63,15.5918033458991,1
63,63,17.1546404204368,0
-1,64,11.621705580755885,1
-1,0,18.312423044500704,1
67,0,16.01559970816148,1
-1,68,16.935289717202693,1
70,0,19.940936937186564,1
71,71,17.801950451824467,0
71,72,11.605508077209294,1
-1,72,16.253590864321357,1
75,0,18.881512450733506,1
76,76,19.671827487957863,0
77,77,11.169690803075989,0
78,78,11.297065326122402,0
78,79,12.49216912744591,1
79,79,16.881120479383018,0
80,80,11.80588494871047,0
80,81,12.539048006958211,1
81,81,16.030325269360652,0
82,82,13.046541646347208,0
82,83,12.499441588106075,1
83,83,16.757317046028327,0
83,84,12.118016051301012,1
84,84,17.821094918899107,0
84,85,11.640991450734541,1
85,85,17.925054805450728,0
86,86,12.235501494512187,0
87,87,11.520407774791398,0
88,88,11.670277275235609,0
89,89,12.111098106033165,0
90,90,10.46206888478743,0
91,91,8.015485341351681,0
-1,92,11.595982024001279,1
-1,0,17.68754394638176,1
95,0,15.76906792985891,1
96,96,20.72276701118903,0
-1,97,10.863239623462508,1
-1,0,17.155424419744307,1
105,0,15.744456886048406,1
105,106,20.796562841393577,1
106,106,17.4139546057552,0
-1,107,11.949025219112267,1
110,0,16.208079321781888,1
111,111,18.17226254760492,0
112,112,15.13112847549816,0
113,113,23.849484187257893,0
114,114,25.784575646580407,0
114,115,24.393497760152066,1
115,115,35.13483203412824,0
116,116,26.167464705529316,0
117,117,24.389443211329798,0
118,118,24.623583587172153,0
119,119,26.786058198957715,0
