frame_id,fps,cps
11,8.702102095877196,0.7315605767279387
15,10.219237805859187,2.694851500510239
19,12.064181154382126,2.9214142715856157
24,10.975476298623201,2.225465100701328
27,10.019630360243177,3.596015867534977
31,11.03892719758135,2.3887436779985043
35,11.664979365873576,2.4346642984274296
60,11.275410376517524,1.2726068311326633
60,11.242663390478128,16.759013297540843
64,9.732472245388324,2.663784068774894
69,11.544506508712638,2.2117247767685533
73,10.959347527533712,2.8062082610265837
73,11.070252286997347,16.880872843083292
73,16.869135370883257,17.259599793056626
77,11.488353932976713,2.7163886764696232
81,10.99203017295589,2.346000343987924
85,11.78851813480125,2.8234300297511465
85,11.432942601897242,16.909750529318593
105,21.107623383017955,1.5915988004918893
110,24.977553918905915,2.60247977853734
114,24.03987792461234,6.305545869248629
118,23.41035002511631,5.638633712203675
118,22.00084434773904,37.83679046743126
