frame_id,frame_counter,fps,retry_status
1,1,74.23340095541383,0
2,2,6.312448819303835,0
3,3,6.6194659907856845,0
4,4,8.527750335687266,0
5,5,7.663822149870928,0
6,6,8.056138459757385,0
7,7,8.262292148223304,0
8,8,8.56278602950232,0
9,9,8.622291022706282,0
10,10,9.067792896105212,0
11,11,8.702102095877196,0
12,12,10.6903319263774,0
13,13,10.885378123126836,0
14,14,9.746302193163942,0
15,15,10.219237805859187,0
16,16,12.698237905861616,0
17,17,11.694346776424997,0
18,18,11.812640884294897,0
19,19,12.064181154382126,0
20,20,10.360520416382831,0
21,21,11.301821819987131,0
22,22,11.419460003939527,0
23,23,11.127944847210564,0
24,24,10.975476298623201,0
25,25,11.766116293254628,0
26,26,10.893778059487584,0
27,27,10.019630360243177,0
28,28,11.442309391715424,0
29,29,11.185943330819095,0
29,30,11.627555040582848,1
30,30,17.18721292344752,0
31,31,11.03892719758135,0
32,32,10.689300618826664,0
33,33,11.366943498354962,0
33,34,11.317801966823689,1
34,34,17.189097189501652,0
35,35,11.664979365873576,0
36,36,10.644787116230786,0
37,37,10.630503112672526,0
38,38,10.677958649584566,0
38,39,11.10969734113511,1
-1,39,18.18672330528272,1
-1,0,18.060784655423696,1
57,0,14.841606882664282,1
58,58,18.506938660568757,0
59,59,10.502150452182265,0
60,60,11.275410376517524,0
60,61,11.242663390478128,1
61,61,16.75680262249352,0
62,62,11.018168938591707,0
63,63,11.428731562038484,0
64,64,9.732472245388324,0
65,65,10.591806826206744,0
66,66,11.369840292380157,0
67,67,10.462408425152754,0
68,68,10.999910086095133,0
69,69,11.544506508712638,0
70,70,10.51638201438476,0
71,71,11.867809502986193,0
72,72,11.56597588245927,0
73,73,10.959347527533712,0
73,74,11.070252286997347,1
73,74,16.869135370883257,1
74,74,17.2662898004393,0
75,75,10.949105470247854,0
76,76,10.396652893872734,0
77,77,11.488353932976713,0
78,78,10.687487716818984,0
78,79,10.781210154519878,1
79,79,17.578695070408834,0
80,80,10.86043572243754,0
81,81,10.99203017295589,0
82,82,10.50580922502405,0
83,83,10.531049219389779,0
84,84,11.723948058106172,0
85,85,11.78851813480125,0
85,86,11.432942601897242,1
86,86,16.90632509751705,0
87,87,12.26310877528121,0
88,88,10.97125876825742,0
91,89,11.150880602374846,1
91,92,15.513183160427669,1
91,92,17.3789655811561,1
-1,92,17.13713412412619,1
104,0,17.059478503683824,1
105,105,21.107623383017955,0
106,106,12.567872797387441,0
107,107,13.401777280241978,0
108,108,12.368784512958088,0
108,109,11.344168353518304,1
108,109,24.107897496148137,1
109,109,42.312884907680775,0
110,110,24.977553918905915,0
111,111,28.186152061509063,0
112,112,27.54516574313173,0
113,113,24.934473454074304,0
114,114,24.03987792461234,0
115,115,24.529399787488114,0
116,116,22.904769066112028,0
117,117,22.05738591047709,0
118,118,23.41035002511631,0
118,119,22.00084434773904,1
119,119,37.77569315564671,0
