frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,36.154761747620825,0.01425060600740835,1400
2,(1280, 720),2764800,3,30.95497299756694,0.01395612399210222,1400
3,(1280, 720),2764800,3,40.71991174885041,0.011070786000345834,1400
4,(1280, 720),2764800,3,35.01877775789243,0.014627301003201865,1400
5,(1280, 720),2764800,3,35.65426685736352,0.01834634700207971,1400
6,(1280, 720),2764800,3,20.466628907613025,0.02983240499452222,1400
7,(1280, 720),2764800,3,21.88412464951951,0.02582021101261489,1400
8,(1280, 720),2764800,3,18.04167048890059,0.03054199999314733,1540.0
9,(1280, 720),2764800,3,24.481559516400104,0.022156934006488882,1540.0
10,(1280, 720),2764800,3,20.851321511020192,0.02060786400397774,1540.0
11,(1280, 720),2764800,3,17.74085597985795,0.027371725998818874,1540.0
12,(1280, 720),2764800,3,20.884626848430887,0.02277143699757289,1540.0
13,(1280, 720),2764800,3,19.811517974196942,0.0280695349938469,1540.0
14,(1280, 720),2764800,3,24.347091356214964,0.020739585990668274,1540.0
15,(1280, 720),2764800,3,20.490612888186448,0.022678574998280965,1540.0
16,(1280, 720),2764800,3,18.641657021592845,0.02674818599189166,1540.0
17,(1280, 720),2764800,3,23.31561470963557,0.024028026993619278,1540.0
18,(1280, 720),2764800,3,19.9066022029009,0.022295022004982457,1540.0
19,(1280, 720),2764800,3,20.832125072297377,0.02589956799056381,1540.0
20,(1280, 720),2764800,3,20.35262966213992,0.02721117698820308,1540.0
21,(1280, 720),2764800,3,25.268442451407754,0.020439532003365457,1540.0
22,(1280, 720),2764800,3,18.466077593571487,0.026554445998044685,1540.0
22,(1280, 720),2764800,3,22.39724825886216,0.023750822991132736,1078.0
23,(1280, 720),2764800,3,19.807759747468324,0.025655631005065516,754.6
24,(1280, 720),2764800,3,21.099957225866802,0.026936483001918532,754.6
25,(1280, 720),2764800,3,20.995403418292977,0.030624484992586076,754.6
26,(1280, 720),2764800,3,21.284015259755357,0.02942163600528147,754.6
27,(1280, 720),2764800,3,26.406462318284454,0.021398191995103844,754.6
27,(1280, 720),2764800,3,18.140160458992213,0.03001778799807653,754.6
28,(1280, 720),2764800,3,21.982447934094846,0.029038812004728243,754.6
29,(1280, 720),2764800,3,22.367450103399825,0.028940823991433717,754.6
30,(1280, 720),2764800,3,24.510085067655893,0.023491158994147554,754.6
31,(1280, 720),2764800,3,20.408372758452497,0.029427273009787314,754.6
32,(1280, 720),2764800,3,20.833046014832973,0.026034416994662024,754.6
32,(1280, 720),2764800,3,24.318530337864605,0.022830299989436753,754.6
33,(1280, 720),2764800,3,21.332420414680303,0.024021270000957884,754.6
34,(1280, 720),2764800,3,19.690737279603333,0.029446219006786123,754.6
35,(1280, 720),2764800,3,25.854912057662034,0.020737801009090617,754.6
36,(1280, 720),2764800,3,20.039015968404797,0.027325196992023848,754.6
37,(1280, 720),2764800,3,22.400215324296113,0.02846295401104726,754.6
37,(1280, 720),2764800,3,26.813155872876465,0.023188929000752978,754.6
37,(1280, 720),2764800,3,24.648011612707855,0.020189073999063112,754.6
38,(1280, 720),2764800,3,18.904891077430232,0.02467553901078645,754.6
39,(1280, 720),2764800,3,20.31118688228042,0.028451777005102485,754.6
40,(1280, 720),2764800,3,23.811346509708365,0.022730934011633508,754.6
41,(1280, 720),2764800,3,21.738587446352003,0.025548977006110363,754.6
42,(1280, 720),2764800,3,21.694374937634315,0.03179642900067847,754.6
43,(1280, 720),2764800,3,22.776429441739925,0.027807601989479735,754.6
44,(1280, 720),2764800,3,27.37712045898197,0.02055159700103104,754.6
45,(1280, 720),2764800,3,23.557592745819303,0.020645051990868524,754.6
45,(1280, 720),2764800,3,20.706348203523106,0.025867306991131045,754.6
46,(1280, 720),2764800,3,21.39936755780218,0.02482367899210658,754.6
47,(1280, 720),2764800,3,24.88299827392619,0.024254710995592177,754.6
48,(1280, 720),2764800,3,19.29783551590599,0.02764300499984529,754.6
49,(1280, 720),2764800,3,27.378902913843124,0.02233794100175146,754.6
49,(1280, 720),2764800,3,19.510958600728628,0.028050374006852508,754.6
50,(1280, 720),2764800,3,27.989159683328335,0.02514391700970009,754.6
51,(1280, 720),2764800,3,19.464637601045954,0.020062747003976256,754.6
52,(1280, 720),2764800,3,18.917266113638075,0.026514134005992673,754.6
53,(1280, 720),2764800,3,24.24640888279796,0.024379933005548082,754.6
54,(1280, 720),2764800,3,19.96046311503786,0.026048186991829425,754.6
55,(1280, 720),2764800,3,19.63741052967468,0.031094224003027193,754.6
55,(1280, 720),2764800,3,22.226493164960406,0.030619386001490057,754.6
56,(1280, 720),2764800,3,21.73553509620813,0.02866349100077059,754.6
57,(1280, 720),2764800,3,21.70582331967174,0.025401745006092824,754.6
58,(1280, 720),2764800,3,21.378004354991475,0.02695091100758873,754.6
59,(1280, 720),2764800,3,18.819462637585996,0.034915701995487325,754.6
59,(1280, 720),2764800,3,25.93176124237475,0.016724022003472783,754.6
60,(1280, 720),2764800,3,20.749964733849904,0.021471258995006792,754.6
61,(1280, 720),2764800,3,18.779694334661684,0.025130037989583798,754.6
62,(1280, 720),2764800,3,22.84124586866331,0.01972930099873338,754.6
63,(1280, 720),2764800,3,17.98605178234887,0.024635816997033544,754.6
63,(1280, 720),2764800,3,22.205463512102618,0.020431513999938034,754.6
64,(1280, 720),2764800,3,20.325182592662244,0.01715919301204849,754.6
65,(1280, 720),2764800,3,18.46120809085197,0.02284026901179459,754.6
66,(1280, 720),2764800,3,16.33500427960166,0.02859587300918065,754.6
