frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
41,(1280, 720),2764800,3,15.105583877315551,0.030150653999953647,980.0
41,(1280, 720),2764800,3,18.219946567048588,0.021956021000050896,980.0
42,(1280, 720),2764800,3,16.02330455051663,0.02089495700010957,980.0
43,(1280, 720),2764800,3,14.270500708783036,0.02910974799988253,980.0
44,(1280, 720),2764800,3,14.569944555951905,0.030885037999951237,980.0
44,(1280, 720),2764800,3,18.117121939352785,0.02222980900000948,980.0
44,(1280, 720),2764800,3,16.668240148587294,0.018009146999929726,980.0
45,(1280, 720),2764800,3,13.68354374883415,0.030857255000000805,980.0
46,(1280, 720),2764800,3,17.19145118641468,0.023917039000025397,980.0
47,(1280, 720),2764800,3,15.023953816341534,0.02958030000013423,980.0
48,(1280, 720),2764800,3,16.39599582895695,0.026484273000050962,980.0
49,(1280, 720),2764800,3,15.756111279528023,0.03028624600005969,980.0
50,(1280, 720),2764800,3,16.796524516892514,0.02494573300009506,980.0
51,(1280, 720),2764800,3,15.954104763035984,0.026644841000006636,980.0
52,(1280, 720),2764800,3,16.641414983557812,0.02427215700004126,980.0
53,(1280, 720),2764800,3,18.708990244228065,0.02223592799987273,980.0
53,(1280, 720),2764800,3,14.53919962317004,0.02491362399996433,980.0
54,(1280, 720),2764800,3,18.3105664327731,0.018624933999944915,980.0
55,(1280, 720),2764800,3,15.613834156814006,0.019012795000207916,980.0
56,(1280, 720),2764800,3,14.016881904551582,0.032238954999911584,980.0
57,(1280, 720),2764800,3,18.49759260305906,0.020042072000023836,980.0
58,(1280, 720),2764800,3,14.097502358207548,0.026827872000012576,980.0
58,(1280, 720),2764800,3,15.704651045443464,0.029892367000002196,980.0
59,(1280, 720),2764800,3,17.462710738731765,0.022680856999841126,980.0
60,(1280, 720),2764800,3,14.693142965802878,0.02341067100019245,980.0
61,(1280, 720),2764800,3,15.872543475932169,0.028102139999873543,980.0
62,(1280, 720),2764800,3,15.621915892035974,0.03127235100009784,980.0
63,(1280, 720),2764800,3,17.665028105780692,0.02336729200010268,980.0
64,(1280, 720),2764800,3,15.38610310245431,0.025612206000005244,980.0
64,(1280, 720),2764800,3,14.675178642013684,0.029271527000219066,980.0
65,(1280, 720),2764800,3,16.282296199129643,0.028441810000003898,980.0
66,(1280, 720),2764800,3,15.665348062089375,0.03204208200008907,980.0
67,(1280, 720),2764800,3,14.707429877378322,0.028884847999961494,980.0
68,(1280, 720),2764800,3,16.94848293363662,0.02437640200014357,980.0
69,(1280, 720),2764800,3,15.757150792040136,0.026792761999786308,980.0
69,(1280, 720),2764800,3,15.25903679828584,0.03422322200003691,980.0
69,(1280, 720),2764800,3,17.24125654072403,0.027080858000090302,980.0
70,(1280, 720),2764800,3,17.730031826471574,0.02427607499998885,980.0
71,(1280, 720),2764800,3,16.01323025896092,0.02334170499989341,980.0
72,(1280, 720),2764800,3,14.460668961524238,0.030920691000119405,980.0
73,(1280, 720),2764800,3,16.130029458121612,0.027168760999984443,980.0
74,(1280, 720),2764800,3,15.151224523467908,0.02780485099992802,980.0
75,(1280, 720),2764800,3,16.157072074853428,0.027398467000011806,980.0
76,(1280, 720),2764800,3,17.467417327763904,0.025505610999971395,980.0
77,(1280, 720),2764800,3,16.723249502642297,0.01863003500011473,980.0
77,(1280, 720),2764800,3,15.343851021497468,0.024320588000136922,980.0
78,(1280, 720),2764800,3,16.634555597801896,0.02325980399996297,980.0
79,(1280, 720),2764800,3,14.756979914983221,0.027981008000097063,980.0
80,(1280, 720),2764800,3,16.664583871427492,0.025087543000154255,980.0
81,(1280, 720),2764800,3,16.395932654456473,0.027031035999925734,980.0
82,(1280, 720),2764800,3,15.383428257293389,0.027692591999993965,980.0
83,(1280, 720),2764800,3,15.871329229374709,0.03033366499994372,980.0
83,(1280, 720),2764800,3,15.6270456779475,0.02254002299991953,980.0
83,(1280, 720),2764800,3,15.873200808426722,0.027366414999960398,980.0
84,(1280, 720),2764800,3,18.17210733803824,0.02420870599985392,980.0
85,(1280, 720),2764800,3,14.291323425970939,0.03289254800006347,980.0
86,(1280, 720),2764800,3,16.435740134959076,0.031107034999877214,980.0
87,(1280, 720),2764800,3,16.621936205245472,0.030856842999810397,980.0
88,(1280, 720),2764800,3,16.393833924931027,0.025627951999922516,980.0
88,(1280, 720),2764800,3,15.873112119492902,0.028541438000047492,980.0
89,(1280, 720),2764800,3,16.373901043141693,0.026323717999957807,980.0
90,(1280, 720),2764800,3,16.212948124055927,0.0291615669998464,980.0
91,(1280, 720),2764800,3,17.16980402194316,0.02517152099994746,980.0
92,(1280, 720),2764800,3,16.209870621436206,0.024002375000009124,980.0
93,(1280, 720),2764800,3,15.79560961346545,0.024502874999825508,980.0
94,(1280, 720),2764800,3,15.332264429151186,0.029079442000011113,980.0
94,(1280, 720),2764800,3,16.099158451937036,0.025527743999873564,980.0
95,(1280, 720),2764800,3,15.705790340078654,0.0322226400001,980.0
96,(1280, 720),2764800,3,14.703984457785543,0.03208747200005746,980.0
97,(1280, 720),2764800,3,16.95326442739191,0.02500793099989096,980.0
98,(1280, 720),2764800,3,18.175070604199604,0.01650652200009972,980.0
99,(1280, 720),2764800,3,14.088052866274069,0.027711423000027935,980.0
100,(1280, 720),2764800,3,15.553378635557603,0.03182971799992629,980.0
101,(1280, 720),2764800,3,15.696757727932232,0.03369988800000101,980.0
101,(1280, 720),2764800,3,17.542704908297015,0.02423279000004186,980.0
102,(1280, 720),2764800,3,15.873714064452072,0.027938748999986274,980.0
103,(1280, 720),2764800,3,16.394244059581528,0.025718424000160667,980.0
104,(1280, 720),2764800,3,15.623213339090977,0.02688447500008806,980.0
105,(1280, 720),2764800,3,16.669767799141482,0.024412698000105593,980.0
106,(1280, 720),2764800,3,14.128618779028379,0.03346759600003679,980.0
106,(1280, 720),2764800,3,17.47551505586797,0.023766518999991604,980.0
107,(1280, 720),2764800,3,15.873269089440367,0.026649422999980743,980.0
108,(1280, 720),2764800,3,15.623128398054433,0.028147566999905393,980.0
109,(1280, 720),2764800,3,15.15063159422119,0.03306381700008387,980.0
110,(1280, 720),2764800,3,15.87524697517126,0.023905087999992247,980.0
111,(1280, 720),2764800,3,19.04686297784903,0.017947391999996398,980.0
112,(1280, 720),2764800,3,14.184164784275964,0.027188620000060837,980.0
113,(1280, 720),2764800,3,17.624441688493576,0.0206712700000935,980.0
113,(1280, 720),2764800,3,15.562395643457796,0.024670675999914238,980.0
114,(1280, 720),2764800,3,15.151026645677963,0.029678364000119473,980.0
115,(1280, 720),2764800,3,17.545766596898893,0.02379675900010625,980.0
116,(1280, 720),2764800,3,15.624290559602143,0.02870636099987678,980.0
117,(1280, 720),2764800,3,15.6242573594698,0.025816693000024316,980.0
117,(1280, 720),2764800,3,15.625566670980369,0.027976635999948485,980.0
118,(1280, 720),2764800,3,16.427404531344898,0.030021526999917114,980.0
119,(1280, 720),2764800,3,17.312288953440046,0.027716554000107863,980.0
