frame_id,fps,cps
9,9.024278413283776,0.7547427728286646
12,8.035662010865245,2.5533262441416547
16,8.948097295371687,2.12141876218572
21,8.060018183890797,1.6075621756700236
24,7.919470076580743,2.633526877105871
54,7.308540236097167,0.827233386722465
58,7.929722862840608,1.9950225941899884
62,7.846867809711055,1.9794015125530142
66,7.1645580261955955,1.9430727559804875
70,8.603105426844783,1.7307461136595295
74,8.767142119019187,1.9957058078821985
74,7.79822553093529,12.869109382327581
99,8.54125371307585,1.444642097808266
103,7.970145429246225,2.040415959442212
103,8.043734298185823,13.06797366616129
103,13.069139117765703,14.64343713798774
107,16.958902474131712,4.336851495690254
111,17.45236151045856,4.385831202137388
115,16.765066148827692,3.6793035708245867
