frame_id,frame_counter,fps,retry_status
1,1,90.37860956545421,0
2,2,6.361562603964885,0
3,3,6.691287213308796,0
4,4,7.981053872587261,0
5,5,7.479441520494584,0
6,6,8.08850225674021,0
7,7,8.125955693083373,0
8,8,7.445119419598824,0
9,9,8.78887624277375,0
10,10,8.862604137428134,0
11,11,8.515896121189371,0
12,12,10.926746426052501,0
13,13,10.47524532864577,0
14,14,9.720290760201996,0
15,15,12.329607901140454,0
16,16,11.702760966192193,0
17,17,9.67416203314019,0
18,18,10.96078468000098,0
19,19,12.105733069745312,0
20,20,10.755584895125265,0
21,21,10.73410835253143,0
22,22,9.560254031690095,0
23,23,11.790266209386472,0
24,24,9.63700115028736,0
25,25,10.325491288418915,0
26,26,9.397646831007854,0
-1,27,9.889100657626072,1
-1,0,14.143019303140065,1
37,0,14.288031803228645,1
38,38,14.889097738337455,0
-1,39,10.23547079232661,1
42,0,13.273173294288954,1
43,43,15.914813225552367,0
44,44,9.65062945620155,0
-1,45,9.344886716164305,1
47,0,17.159380844662866,1
48,48,15.032668694635928,0
49,49,9.986357138071268,0
50,50,10.32599315234634,0
51,51,10.394679752804114,0
52,52,9.842404308422921,0
53,53,9.92482057631711,0
54,54,9.977829362370672,0
55,55,9.616994074894887,0
56,56,9.751959115281256,0
57,57,9.726204616368278,0
58,58,9.475738021869045,0
59,59,9.232769759593602,0
59,60,9.544981564618755,1
60,60,16.03648930235819,0
61,61,9.692967123696551,0
62,62,9.635990161091158,0
62,63,8.729741891806743,1
63,63,14.514262709161047,0
64,64,10.046718648027456,0
65,65,9.351465487786477,0
66,66,9.139969121669331,0
67,67,10.075915981440989,0
68,68,10.404105551871632,0
68,69,10.552814573401703,1
69,69,15.260400188872696,0
70,70,9.539677732037138,0
73,71,9.969830992927983,1
74,74,14.19419820594602,0
79,75,9.174134083656336,1
-1,80,14.27935507540631,1
87,0,13.117792954081969,1
88,88,21.08746452119467,0
88,89,9.785790129450689,1
89,89,17.348094020362453,0
90,90,9.499260719105196,0
91,91,9.73838035996007,0
92,92,10.401383891657785,0
93,93,10.842993754355064,0
94,94,9.921932940687192,0
95,95,10.075687152390142,0
96,96,10.977107944027287,0
97,97,10.487130679949434,0
98,98,10.668923130039948,0
98,99,12.307284842316745,1
99,99,16.227185791768417,0
100,100,11.355189136322437,0
101,101,25.39371236384919,0
102,102,24.15743225153938,0
103,103,26.54567854237135,0
104,104,24.096282186152283,0
-1,105,24.648159234676864,1
-1,0,36.46100713797988,1
-1,0,36.43154875844628,1
