frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,27.1170152084394,0.017092054000158896,7000
2,(1280, 720),2764800,3,14.389678686413818,0.0447755860000143,7000
3,(1280, 720),2764800,3,25.87159528838028,0.011915566999959992,7000
4,(1280, 720),2764800,3,26.39960335119407,0.014534769999954733,7000
5,(1280, 720),2764800,3,9.898129735519431,0.07051311300006091,7000
6,(1280, 720),2764800,3,13.918839912548972,0.02619506500013813,7700.0
7,(1280, 720),2764800,3,16.03410929657423,0.022794299999986833,7700.0
8,(1280, 720),2764800,3,14.31730173040192,0.023847015000001193,7700.0
9,(1280, 720),2764800,3,13.883198898384133,0.029607039999973495,7700.0
10,(1280, 720),2764800,3,16.161559743116346,0.025638449999860313,7700.0
11,(1280, 720),2764800,3,14.224344974957363,0.029826226999830396,7700.0
12,(1280, 720),2764800,3,15.248293994166929,0.029899796999870887,7700.0
13,(1280, 720),2764800,3,15.093225799534771,0.028789115999870774,7700.0
14,(1280, 720),2764800,3,16.80023553932027,0.020007637999924555,7700.0
15,(1280, 720),2764800,3,13.752704073850804,0.032347222999987935,7700.0
16,(1280, 720),2764800,3,17.259349864469034,0.02471973000001526,7700.0
17,(1280, 720),2764800,3,16.177324441700957,0.022201752999990276,7700.0
18,(1280, 720),2764800,3,16.45657517112871,0.01837437599988334,7700.0
19,(1280, 720),2764800,3,13.257938266738579,0.032281002999980046,7700.0
20,(1280, 720),2764800,3,16.512607615381313,0.023732396000013978,7700.0
21,(1280, 720),2764800,3,15.353313285664283,0.02675408499999321,7700.0
22,(1280, 720),2764800,3,17.084174857083074,0.02185333400007039,7700.0
23,(1280, 720),2764800,3,14.703771064412017,0.030318889000000127,7700.0
24,(1280, 720),2764800,3,16.32748227121613,0.027949528999897666,7700.0
24,(1280, 720),2764800,3,16.228195168104193,0.023897572000123546,5390.0
25,(1280, 720),2764800,3,17.804732084711155,0.020814137000115807,5390.0
26,(1280, 720),2764800,3,14.862549580920021,0.0223914150001292,5390.0
27,(1280, 720),2764800,3,14.922710878157996,0.025478641000063362,3773.0
28,(1280, 720),2764800,3,15.386287519011592,0.029353177000075448,3773.0
29,(1280, 720),2764800,3,17.33194920388453,0.021585167000012007,3773.0
29,(1280, 720),2764800,3,13.457189175645013,0.0321050649999961,3773.0
30,(1280, 720),2764800,3,20.8268501084478,0.02446240799986299,3773.0
31,(1280, 720),2764800,3,14.930912056999318,0.024816415000032066,3773.0
32,(1280, 720),2764800,3,15.832550637977688,0.024281519999931334,3773.0
33,(1280, 720),2764800,3,16.36098350453638,0.0202314870000464,3773.0
34,(1280, 720),2764800,3,15.724663902610587,0.017431233000024804,3773.0
35,(1280, 720),2764800,3,14.491358882403583,0.021779065999908198,3773.0
36,(1280, 720),2764800,3,15.723397018508349,0.02115254300019842,3773.0
37,(1280, 720),2764800,3,15.989320668800572,0.021946897999896464,3773.0
37,(1280, 720),2764800,3,14.734455929907547,0.02390299400008189,3773.0
38,(1280, 720),2764800,3,14.398274856289259,0.028949692000196592,3773.0
39,(1280, 720),2764800,3,17.776337973444132,0.020476271999996243,3773.0
40,(1280, 720),2764800,3,15.115025418993964,0.020341372000075353,3773.0
41,(1280, 720),2764800,3,14.249768836690777,0.025398527000106697,3773.0
42,(1280, 720),2764800,3,16.00249280432886,0.02041684300002089,3773.0
43,(1280, 720),2764800,3,13.711449967052305,0.02356153000005179,3773.0
44,(1280, 720),2764800,3,15.963708233389996,0.02205531599997812,3773.0
45,(1280, 720),2764800,3,15.146680606494552,0.027683397999908266,3773.0
46,(1280, 720),2764800,3,15.864667029012844,0.022542586000099618,3773.0
46,(1280, 720),2764800,3,14.502522017609053,0.030419596999990972,3773.0
46,(1280, 720),2764800,3,16.395366256299972,0.02652503100011927,3773.0
46,(1280, 720),2764800,3,15.962501402499475,0.022163060000139012,3773.0
47,(1280, 720),2764800,3,14.139557117702125,0.027751777000048605,3773.0
48,(1280, 720),2764800,3,15.63079145244971,0.030014202000074874,3773.0
49,(1280, 720),2764800,3,15.230189928209839,0.031213156000148956,3773.0
50,(1280, 720),2764800,3,17.238943863699056,0.026626492000104918,3773.0
51,(1280, 720),2764800,3,14.928727418884252,0.030355050999787636,3773.0
52,(1280, 720),2764800,3,18.11417491242098,0.021886449000021457,3773.0
53,(1280, 720),2764800,3,13.19189476267802,0.0335579410000264,3773.0
54,(1280, 720),2764800,3,18.920649237879747,0.020293841999773576,3773.0
55,(1280, 720),2764800,3,12.961897710976968,0.033108892999962336,3773.0
56,(1280, 720),2764800,3,16.39326847809553,0.02745798899991314,3773.0
57,(1280, 720),2764800,3,17.251980057155045,0.022124286000007487,3773.0
58,(1280, 720),2764800,3,13.328425984604518,0.03141742399998293,3773.0
59,(1280, 720),2764800,3,18.469181520297234,0.022781468999937715,3773.0
60,(1280, 720),2764800,3,14.715139690618743,0.02685009199990418,3773.0
61,(1280, 720),2764800,3,16.456965701197184,0.02593656299995928,3773.0
62,(1280, 720),2764800,3,14.25739278963174,0.025724887000023955,3773.0
63,(1280, 720),2764800,3,17.60785214418025,0.022055994000083956,3773.0
64,(1280, 720),2764800,3,13.849111164044807,0.02666985700011537,3773.0
64,(1280, 720),2764800,3,15.149524825315106,0.03225453599998218,3773.0
65,(1280, 720),2764800,3,16.95180679310089,0.017809260999911203,3773.0
66,(1280, 720),2764800,3,16.456756892581808,0.018456087999993542,3773.0
67,(1280, 720),2764800,3,16.17658306305936,0.016660589999901276,3773.0
68,(1280, 720),2764800,3,13.999876017104048,0.026867244999948525,3773.0
69,(1280, 720),2764800,3,14.494042542671442,0.03028446400003304,3773.0
70,(1280, 720),2764800,3,15.639674413239389,0.025748990000010963,3773.0
71,(1280, 720),2764800,3,15.858656237424464,0.028106604999948104,3773.0
72,(1280, 720),2764800,3,15.354050666492466,0.02586022899981799,3773.0
73,(1280, 720),2764800,3,15.18078831159205,0.027355738000096608,3773.0
73,(1280, 720),2764800,3,16.814215329531603,0.022664980999934414,3773.0
74,(1280, 720),2764800,3,16.227339048394505,0.02039493899997069,3773.0
75,(1280, 720),2764800,3,13.759265145165829,0.03216234199999235,3773.0
76,(1280, 720),2764800,3,17.069916705983932,0.023488903000043138,3773.0
77,(1280, 720),2764800,3,13.580250166123381,0.03087708299995029,3773.0
78,(1280, 720),2764800,3,19.399224259979682,0.01952290899998843,3773.0
79,(1280, 720),2764800,3,13.884516808817665,0.027200799999945957,3773.0
