frame_id,frame_counter,fps,retry_status
1,1,52.35579342767081,0
2,2,10.003150192051027,0
3,3,8.221198447346094,0
4,4,12.64409527073437,0
5,5,11.17618369561851,0
6,6,11.232850750601788,0
7,7,12.905572622351796,0
8,8,10.392852743738665,0
9,9,13.29304601012635,0
10,10,12.341044569220385,0
11,11,12.773200231815071,0
12,12,13.153877957873169,0
13,13,11.346224936800672,0
14,14,11.995445473331054,0
15,15,12.974617509268228,0
16,16,13.931559514171349,0
17,17,11.727056924908714,0
18,18,12.65930036325434,0
19,19,12.995460036079695,0
20,20,11.614784701035182,0
21,21,15.853854602310808,0
22,22,13.282511433882773,0
22,23,12.805890791739937,1
23,23,19.92880315494508,0
24,24,13.45437879153538,0
25,25,12.429688360313218,0
28,26,13.562765965030817,1
29,29,22.404725640650007,0
30,30,13.061409418027829,0
-1,31,13.836160625901273,1
33,0,18.223730774506798,1
-1,34,23.793281495848234,1
-1,0,19.77338045040028,1
-1,0,17.70178472410407,1
40,0,19.271262229281053,1
41,41,24.567471243253323,0
42,42,16.077418041268327,0
43,43,15.57387947063939,0
44,44,16.45122282354051,0
45,45,14.754445090075226,0
48,46,15.641527962638445,1
49,49,23.9739250002745,0
50,50,13.120197991141326,0
51,51,16.023894318399734,0
52,52,14.73876801233301,0
53,53,15.622232423887095,0
54,54,15.073626525862922,0
55,55,13.379971632837776,0
56,56,14.219233680625829,0
56,57,12.418079019245878,1
57,57,19.967503287748762,0
58,58,14.914689096980608,0
59,59,13.754597973018807,0
60,60,13.351837199383406,0
61,61,11.933164968358607,0
62,62,12.42217430161161,0
63,63,13.516504862163208,0
63,64,11.420435771130302,1
-1,64,21.734989446836977,1
-1,0,15.580308372277658,1
69,0,19.084924804525105,1
-1,70,13.521627769259492,1
72,0,18.418971481669125,1
72,73,17.95025435249508,1
73,73,17.040685283602414,0
-1,74,10.635594168560244,1
77,0,19.89536747705239,1
77,78,18.625266474075143,1
77,78,16.85900600841043,1
78,78,17.866245390188233,0
79,79,11.54208579781313,0
80,80,11.197465968631008,0
81,81,11.49451936145019,0
82,82,12.427785555754596,0
83,83,11.778049442443004,0
84,84,10.924918573550965,0
85,85,12.144246592132328,0
86,86,10.76624716059294,0
87,87,11.256568362415061,0
88,88,13.094958642539307,0
89,89,11.23804482745129,0
90,90,11.130332948779449,0
91,91,12.5234802731651,0
92,92,10.894206254153076,0
93,93,13.400867990263658,0
93,94,11.287059054955364,1
94,94,15.757863906843788,0
95,95,11.862886339659635,0
96,96,11.722775582837393,0
97,97,12.47801124855189,0
98,98,10.214139954852062,0
-1,99,13.197588568303008,1
-1,0,18.355924795915694,1
-1,0,16.805891997937454,1
105,0,16.087929673604442,1
113,106,18.86909085174034,1
114,114,32.860079186592976,0
115,115,24.271191930217608,0
118,116,23.969851296340693,1
119,119,41.38269002574746,0
