frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,32.96391660714325,0.01756016700528562,4200
2,(1280, 720),2764800,3,35.75087930040415,0.012557768990518525,4200
3,(1280, 720),2764800,3,40.692367607100756,0.011889101995620877,4200
4,(1280, 720),2764800,3,32.97057240920572,0.016838783005368896,4200
5,(1280, 720),2764800,3,23.700826177291134,0.025824134005233645,4200
6,(1280, 720),2764800,3,21.7734287907998,0.027527333004400134,4200
7,(1280, 720),2764800,3,22.368294147880558,0.02469530698726885,4620.0
8,(1280, 720),2764800,3,18.621852903626014,0.02638917599688284,4620.0
9,(1280, 720),2764800,3,22.807863796977138,0.02245594399573747,4620.0
10,(1280, 720),2764800,3,17.046950606969112,0.03012408100767061,4620.0
11,(1280, 720),2764800,3,19.23713265525989,0.03165124299994204,4620.0
12,(1280, 720),2764800,3,22.725943773036583,0.024988018005387858,4620.0
13,(1280, 720),2764800,3,20.98826785376171,0.025557425993611105,4620.0
14,(1280, 720),2764800,3,22.592805480142104,0.021724555001128465,4620.0
15,(1280, 720),2764800,3,19.451088722168272,0.02876162200118415,4620.0
16,(1280, 720),2764800,3,23.535360393534386,0.020775597004103474,4620.0
17,(1280, 720),2764800,3,19.05423685470395,0.025498187009361573,4620.0
18,(1280, 720),2764800,3,18.510257803864114,0.03142181900329888,4620.0
19,(1280, 720),2764800,3,25.706418156151656,0.02058044300065376,4620.0
20,(1280, 720),2764800,3,22.01315884837425,0.02182133799942676,4620.0
21,(1280, 720),2764800,3,18.741546390201894,0.028977831010706723,4620.0
22,(1280, 720),2764800,3,23.908941748508695,0.020380308997118846,4620.0
23,(1280, 720),2764800,3,21.7567264248867,0.02149951399769634,4620.0
23,(1280, 720),2764800,3,19.52844621724049,0.024566993000917137,3234.0
24,(1280, 720),2764800,3,17.541710635955205,0.033627690994762816,2263.8
25,(1280, 720),2764800,3,25.639854755205945,0.02292577199114021,2263.8
26,(1280, 720),2764800,3,18.18293263088524,0.031563513999572024,2263.8
27,(1280, 720),2764800,3,26.742971135584003,0.01995844799967017,2263.8
28,(1280, 720),2764800,3,21.054596085118057,0.025248039994039573,2263.8
29,(1280, 720),2764800,3,20.239747089121824,0.02613418900000397,2263.8
29,(1280, 720),2764800,3,20.27891827008111,0.03065713300020434,2263.8
30,(1280, 720),2764800,3,24.163469739209795,0.022002691999659874,2263.8
31,(1280, 720),2764800,3,19.99641624246162,0.0327948249905603,2263.8
32,(1280, 720),2764800,3,27.135348399142217,0.01966987999912817,2263.8
33,(1280, 720),2764800,3,18.135240288989536,0.025880423010676168,2263.8
34,(1280, 720),2764800,3,21.279045100063822,0.02869958100200165,2263.8
34,(1280, 720),2764800,3,22.25593254559974,0.029256459994940087,2263.8
35,(1280, 720),2764800,3,27.76331309167565,0.018181342995376326,2263.8
36,(1280, 720),2764800,3,18.16547981685153,0.030229195996071212,2263.8
37,(1280, 720),2764800,3,24.3875232070991,0.02712288999464363,2263.8
38,(1280, 720),2764800,3,22.22066529161651,0.02834389101190027,2263.8
39,(1280, 720),2764800,3,29.907988372409783,0.021260574998450466,2263.8
39,(1280, 720),2764800,3,18.66828936556314,0.030986283003585413,2263.8
40,(1280, 720),2764800,3,30.171444403002248,0.022337742004310712,2263.8
41,(1280, 720),2764800,3,19.946967794608682,0.026671111001633108,2263.8
42,(1280, 720),2764800,3,27.625221330580864,0.020125859009567648,2263.8
43,(1280, 720),2764800,3,21.960130023890507,0.019964624007116072,2263.8
44,(1280, 720),2764800,3,20.514253777446793,0.027383281994843856,2263.8
45,(1280, 720),2764800,3,22.106338824557756,0.031532432010862976,2263.8
46,(1280, 720),2764800,3,25.00337920623368,0.0253458990046056,2263.8
47,(1280, 720),2764800,3,24.020488326662832,0.019775685999775305,2263.8
47,(1280, 720),2764800,3,21.440469818933106,0.023192980996100232,2263.8
48,(1280, 720),2764800,3,20.522781319630383,0.026668646998587064,2263.8
49,(1280, 720),2764800,3,26.87699167490147,0.02059739899414126,2263.8
50,(1280, 720),2764800,3,22.637749171916226,0.019023011001991108,2263.8
51,(1280, 720),2764800,3,20.997594016124626,0.025803872995311394,2263.8
52,(1280, 720),2764800,3,25.555311159090977,0.019164648998412304,2263.8
52,(1280, 720),2764800,3,20.932855543968884,0.02314175499486737,2263.8
53,(1280, 720),2764800,3,22.443088139456883,0.02324468400911428,2263.8
54,(1280, 720),2764800,3,22.669464563051935,0.020804946005227976,2263.8
55,(1280, 720),2764800,3,19.07123650290258,0.0264843360055238,2263.8
56,(1280, 720),2764800,3,27.749567258315395,0.019465227000182495,2263.8
57,(1280, 720),2764800,3,21.139569507126332,0.01887371799966786,2263.8
58,(1280, 720),2764800,3,19.35788689144451,0.025141353995422833,2263.8
59,(1280, 720),2764800,3,22.727593493172993,0.026675240995245986,2263.8
60,(1280, 720),2764800,3,19.61078591084651,0.02825397500419058,2263.8
60,(1280, 720),2764800,3,19.605455115520847,0.030388332001166418,2263.8
61,(1280, 720),2764800,3,27.498456850840217,0.01745143800508231,2263.8
62,(1280, 720),2764800,3,17.628678023942086,0.026795911995577626,2263.8
63,(1280, 720),2764800,3,18.811117440278508,0.024630867992527783,2263.8
64,(1280, 720),2764800,3,21.62873361169453,0.02385053400939796,2263.8
64,(1280, 720),2764800,3,16.491433912510693,0.029750757006695494,2263.8
64,(1280, 720),2764800,3,18.9135940789726,0.03051217099709902,2263.8
65,(1280, 720),2764800,3,23.676406599282036,0.021017906998167746,2263.8
66,(1280, 720),2764800,3,18.453840201123597,0.024415716994553804,2263.8
67,(1280, 720),2764800,3,19.920433009296914,0.020103104994632304,2263.8
68,(1280, 720),2764800,3,19.083380572442078,0.021697978998417966,2263.8
69,(1280, 720),2764800,3,20.37752378828918,0.020835139002883807,2263.8
70,(1280, 720),2764800,3,19.45118633218902,0.023570703007862903,2263.8
71,(1280, 720),2764800,3,20.03864252321715,0.020085447991732508,2263.8
72,(1280, 720),2764800,3,17.20342351365593,0.02749365399358794,2263.8
72,(1280, 720),2764800,3,17.711423701534216,0.026527547990554012,2263.8
73,(1280, 720),2764800,3,22.912685826902138,0.02480916099739261,2263.8
74,(1280, 720),2764800,3,16.56774178505467,0.031550216997857206,2263.8
75,(1280, 720),2764800,3,22.223991251597646,0.029072752993670292,2263.8
76,(1280, 720),2764800,3,19.232256397976315,0.027444519000709988,2263.8
77,(1280, 720),2764800,3,20.748431619636808,0.02943033300107345,2263.8
78,(1280, 720),2764800,3,19.58490230074756,0.023918154009152204,2263.8
79,(1280, 720),2764800,3,18.193986321062287,0.02588301799551118,2263.8
80,(1280, 720),2764800,3,19.52765721815653,0.02517946599982679,2263.8
81,(1280, 720),2764800,3,19.481310119236504,0.025931390991900116,2263.8
82,(1280, 720),2764800,3,18.780773235956868,0.028977686990401708,2263.8
82,(1280, 720),2764800,3,19.18187315708635,0.026012921007350087,2263.8
83,(1280, 720),2764800,3,19.280959049792447,0.028404379001585767,2263.8
84,(1280, 720),2764800,3,22.933217187139356,0.024990441001136787,2263.8
85,(1280, 720),2764800,3,18.05246570369104,0.027952500997344032,2263.8
86,(1280, 720),2764800,3,18.516514961256462,0.030492524994770065,2263.8
87,(1280, 720),2764800,3,25.928884792908896,0.01694381500419695,2263.8
88,(1280, 720),2764800,3,16.01612657605788,0.030542514999979176,2263.8
88,(1280, 720),2764800,3,21.496712932366318,0.0207552750071045,2263.8
89,(1280, 720),2764800,3,17.101230015732924,0.030436019995249808,2263.8
90,(1280, 720),2764800,3,23.65441281349968,0.021163555997190997,2263.8
91,(1280, 720),2764800,3,16.549689598695345,0.030900596000719815,2263.8
92,(1280, 720),2764800,3,22.320744497601446,0.019044161002966575,2263.8
93,(1280, 720),2764800,3,19.204936009304546,0.0196875809924677,2263.8
94,(1280, 720),2764800,3,16.27992457493312,0.028277664008783177,2263.8
94,(1280, 720),2764800,3,21.798673513716835,0.021540449000895023,2263.8
95,(1280, 720),2764800,3,16.095535114684488,0.030206990995793603,2263.8
96,(1280, 720),2764800,3,20.958620029494842,0.023177502007456496,2263.8
97,(1280, 720),2764800,3,17.104310967271477,0.030122165000648238,2263.8
98,(1280, 720),2764800,3,22.906358281314652,0.023059986997395754,2263.8
99,(1280, 720),2764800,3,17.427986774073013,0.029406939996988513,2263.8
100,(1280, 720),2764800,3,18.59364406936731,0.03070389700587839,2263.8
100,(1280, 720),2764800,3,23.771600181154394,0.02281458000652492,2263.8
101,(1280, 720),2764800,3,19.923928053130894,0.017994802008615807,2263.8
102,(1280, 720),2764800,3,18.71866086630585,0.0203598520020023,2263.8
103,(1280, 720),2764800,3,16.945962680031567,0.029288541001733392,2263.8
104,(1280, 720),2764800,3,21.51421105624733,0.022479387000203133,2263.8
105,(1280, 720),2764800,3,18.23742175898396,0.02575434499885887,2263.8
106,(1280, 720),2764800,3,20.393430467382814,0.024030233005760238,2263.8
106,(1280, 720),2764800,3,17.554061328501994,0.025385990011272952,2263.8
107,(1280, 720),2764800,3,21.56593349010196,0.02175788499880582,2263.8
108,(1280, 720),2764800,3,18.48794322456404,0.02184293400205206,2263.8
109,(1280, 720),2764800,3,21.151470394627182,0.013675341004272923,2263.8
110,(1280, 720),2764800,3,16.59473430142584,0.031321532005677,2263.8
111,(1280, 720),2764800,3,20.410421741323265,0.027041029010433704,2263.8
112,(1280, 720),2764800,3,18.764583717371494,0.029724097999860533,2263.8
112,(1280, 720),2764800,3,22.459536170899234,0.018746064000879414,2263.8
112,(1280, 720),2764800,3,17.121390833907316,0.02502871998876799,2263.8
113,(1280, 720),2764800,3,19.312585887474516,0.02779862099851016,2263.8
114,(1280, 720),2764800,3,18.9878337711781,0.02635700900282245,2263.8
115,(1280, 720),2764800,3,24.397370910061028,0.020818275996134616,2263.8
116,(1280, 720),2764800,3,16.158180833517115,0.029474522001692094,2263.8
117,(1280, 720),2764800,3,23.26136476504093,0.02049610100220889,2263.8
117,(1280, 720),2764800,3,19.272384241256155,0.02085491199977696,2263.8
118,(1280, 720),2764800,3,18.047056867862622,0.01923363099922426,2263.8
119,(1280, 720),2764800,3,21.33988940138631,0.0211029540078016,2263.8
