Video,Frame,PSNR,SSIM,MSE,RMSE,MAE,NRMSE,Correlation,GMS,Edge_Similarity,LPIPS,VMAF
4Mbit_Loss5_Forza,0,11.404012,0.271134,4706.294972,68.602441,45.306936,0.966377,-0.046692,0.411698,0.036420,0.747147,0.000000
4Mbit_Loss5_Forza,1,11.367783,0.271809,4745.718952,68.889179,45.540688,0.969971,-0.042486,0.421393,0.029262,0.686424,0.000000
4Mbit_Loss5_Forza,2,11.389452,0.275616,4722.100243,68.717540,45.480036,0.967294,-0.035182,0.430026,0.034382,0.681733,0.000000
4Mbit_Loss5_Forza,3,11.391175,0.276047,4720.226967,68.703908,45.450508,0.966920,-0.032716,0.429528,0.033386,0.682237,0.000000
4Mbit_Loss5_Forza,4,11.454796,0.277754,4651.583179,68.202516,45.078746,0.960171,-0.017261,0.431004,0.041748,0.675990,0.000000
4Mbit_Loss5_Forza,5,11.477351,0.275426,4627.487144,68.025636,44.750276,0.966210,-0.004630,0.431725,0.034993,0.687424,0.000000
4Mbit_Loss5_Forza,6,11.624484,0.296590,4473.340296,66.883034,43.381297,0.964987,0.011746,0.424925,0.029588,0.694265,0.000000
