frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
7,1,6,1700.734600479,1700.709430436,16.22714497907765,72.99940921525696,2.8653463683552136,0.0,0.22229145623943156,0.0,4200 
25,10,15,1701.902128411,1701.900603811,13.735636387487308,10.154472991032371,0.8565105575564194,0.0,1.352668562870524,0.0,4620.0 
28,11,17,1702.15211134,1702.107225691,15.15190496870078,7.444777100247688,4.000273154652125,0.7785372035365226,2.035239573283756,0.1946210104755275,3234.0 
31,13,18,1702.327140054,1702.279820559,18.197751802419496,8.664019161895235,5.7133482680998045,0.7785372035365226,2.100382220119511,0.1362663655362034,2263.8 
37,17,20,1702.781003702,1702.768549114,14.260221694804084,8.434672834726268,2.2033049009471832,2.637062413312879,1.6906668431872705,1.1968667669096669,2263.8 
45,21,24,1703.351109154,1703.342050821,16.950455141772785,8.283516884059425,1.7540614573880406,2.0460428846204657,2.046287268924601,1.1664602035479488,2263.8 
46,22,24,1703.41649499,1703.380861221,15.32740995358052,8.283516884059425,15.293832138170984,2.0460428846204657,1.8503505416975936,0.1337822245030313,2263.8 
51,25,26,1703.798720868,1703.739628412,14.43412617728649,8.457715886245571,2.6162540465152255,1.6331891072197724,1.7066222572881768,0.6242471404469045,2263.8 
60,30,30,1704.431971819,1704.427209614,15.139622060850463,8.744733090987745,1.5791527804589789,2.787222777666927,1.731284637658437,1.7650114746065444,2263.8 
61,30,31,1704.570713643,1704.510065023,15.25198622418482,7.419391648463518,7.207631925028067,1.4543696968764621,2.0556922921494993,0.20178190451516415,2263.8 
75,59,16,1705.454412153,1705.419901506,17.766600769715478,8.014419800558825,1.1316076565525475,1.4543696968764621,2.2168293166370767,1.285224334118781,2263.8 
77,60,17,1705.650154927,1705.615288543,15.673880219962859,8.604155361344176,5.108745419131552,1.0073110312306954,1.8216640171771865,0.19717385553377814,2263.8 
83,63,20,1706.027910755,1705.992496057,15.918700775508823,8.158954580756005,2.6472126328114807,1.0073110312306954,1.951071135149499,0.38051761265617623,2263.8 
89,67,22,1706.482181214,1706.460736777,12.806805105931518,8.561787509444356,2.2013317841558813,1.7466322293201784,1.4958097350354187,0.7934434245176444,2263.8 
93,69,24,1706.788658676,1706.781712219,17.38299890212638,7.777210482125121,3.262882671614139,2.1356453203112036,2.2351200269143905,0.6545271575011019,2263.8 
96,71,25,1706.979152255,1706.947588795,16.945306819345415,8.878062545381814,5.249520772565215,2.1356453203112036,1.9086717099284252,0.40682672054036,2263.8 
102,75,27,1707.42809849,1707.426700883,16.131587293384218,7.896520894765516,2.227438214288652,2.0539516322579714,2.0428727421056534,0.9221138521743083,2263.8 
110,78,32,1708.008799544,1707.94524347,14.564579798350454,8.350287757598617,1.722056457641032,2.0872141079168904,1.7442009450628742,1.2120474323914279,2263.8 
111,79,32,1708.068133006,1707.986677852,16.85247134246459,8.350287757598617,16.85389603598639,2.0872141079168904,2.018190490157556,0.12384163895756072,2263.8 
117,83,34,1708.518159202,1708.457256804,14.923522840252318,8.880197661839604,2.2220928667885773,1.7857905453483762,1.6805394889330414,0.8036525259762182,2263.8 
118,104,14,1708.632124999,1708.620535817,18.521529982116473,11.943281261713643,8.774562424198843,2.125009863499687,1.5507907396847966,0.24217844272658529,2263.8 
