frame_id,frame_counter,fps,retry_status
1,1,89.17469177438853,0
2,2,5.085081757354218,0
3,3,5.506845124358356,0
4,4,7.02917687625175,0
5,5,6.178267571788451,0
6,6,7.185405159993397,0
7,7,7.059259775167759,0
8,8,7.613817550153534,0
9,9,8.524899475507409,0
10,10,8.443628939314676,0
11,11,7.693874402466473,0
12,12,7.927909866533551,0
13,13,7.545736405940757,0
14,14,8.094314367855466,0
15,15,8.21032716984724,0
16,16,7.458028694232228,0
17,17,7.486077206385615,0
18,18,8.709529028246326,0
19,19,7.928693768642925,0
20,20,7.0755132164493535,0
21,21,8.419647773580989,0
22,22,8.36117010787685,0
23,23,8.156373337299849,0
-1,24,7.88941078330498,1
26,0,12.472199623513587,1
27,27,12.627245542342674,0
28,28,7.80435317033397,0
-1,29,7.89106317836937,1
47,0,11.414011714840527,1
48,48,12.325494264432672,0
49,49,8.011795992299145,0
50,50,6.967127621720483,0
51,51,7.365096238283082,0
52,52,8.12071171682252,0
53,53,7.546327299257659,0
54,54,7.7690125880572545,0
55,55,7.404582915170283,0
56,56,7.873318432527841,0
57,57,8.076994564221662,0
58,58,7.899502716689385,0
59,59,7.800477757156176,0
60,60,8.111863637372396,0
61,61,7.75662340607395,0
62,62,7.810344406106655,0
62,63,8.083322565505815,1
63,63,10.837107491360122,0
64,64,7.750617375464329,0
65,65,8.625526047297617,0
66,66,7.601542584552751,0
67,67,7.986460010548346,0
68,68,7.96716730396112,0
69,69,7.7384163317367225,0
70,70,7.372178496486977,0
71,71,7.745129835503917,0
-1,72,8.326487157031726,1
75,0,10.586652913587805,1
-1,76,12.360563418750536,1
-1,0,11.775281469847364,1
95,0,11.565005585353731,1
96,96,12.993984172905739,0
97,97,7.453131375198467,0
98,98,7.53087010954541,0
99,99,8.011609399135867,0
99,100,7.762231003644997,1
100,100,11.877281268523706,0
101,101,8.345738787303226,0
102,102,7.228078250566856,0
103,103,8.13670934543761,0
104,104,8.361401442944604,0
105,105,10.515760954463689,0
106,106,16.439125874986225,0
106,107,17.202493370002934,1
107,107,25.86244531160452,0
108,108,17.510692860010437,0
109,109,16.622760414818213,0
110,110,16.873130797088965,0
111,111,16.29800232033523,0
112,112,17.113701947635096,0
113,113,16.83139836704987,0
114,114,16.79590556190275,0
114,115,18.708771832586965,1
114,115,26.014882176520345,1
115,115,27.238888151949535,0
116,116,18.322674238003128,0
