frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,38.46157396439115,0.013386500999786222,7000
2,(1280, 720),2764800,3,29.694172883760142,0.011941761999878509,7000
3,(1280, 720),2764800,3,39.27756924025322,0.011353490999681526,7000
4,(1280, 720),2764800,3,22.31496669489332,0.025760272000297846,7000
5,(1280, 720),2764800,3,18.780022683311884,0.027696914999978617,7000
6,(1280, 720),2764800,3,28.506761390358086,0.01797429899988856,7700.0
7,(1280, 720),2764800,3,15.679325924505587,0.031194324999887613,7700.0
8,(1280, 720),2764800,3,23.364909606667865,0.0203468449999491,7700.0
9,(1280, 720),2764800,3,16.186658066172633,0.03236215100014306,7700.0
10,(1280, 720),2764800,3,21.559666365910093,0.023980725000001257,7700.0
11,(1280, 720),2764800,3,20.279592716734403,0.02305687800026135,7700.0
12,(1280, 720),2764800,3,18.92474088542968,0.026326183999572095,7700.0
13,(1280, 720),2764800,3,22.80454697124999,0.02364259099977062,7700.0
14,(1280, 720),2764800,3,18.762427997703345,0.022493877000215434,7700.0
15,(1280, 720),2764800,3,18.310707920722553,0.029244478999771673,7700.0
16,(1280, 720),2764800,3,21.901659795359052,0.023167992000253435,7700.0
17,(1280, 720),2764800,3,19.748054712985514,0.021555170999818074,7700.0
18,(1280, 720),2764800,3,19.340734697272868,0.023621221999746922,7700.0
19,(1280, 720),2764800,3,21.28039633285685,0.02339898699983678,7700.0
20,(1280, 720),2764800,3,18.177090816236834,0.02578967699992063,7700.0
21,(1280, 720),2764800,3,21.054614258667087,0.028042040999935125,7700.0
22,(1280, 720),2764800,3,23.226666647620227,0.0214774490000309,7700.0
22,(1280, 720),2764800,3,21.263430514232915,0.018102430999988428,5390.0
23,(1280, 720),2764800,3,21.181380482127523,0.019980060999841953,3773.0
24,(1280, 720),2764800,3,15.817429408892004,0.03000584000028539,3773.0
25,(1280, 720),2764800,3,24.40689059248806,0.023235203999774967,3773.0
26,(1280, 720),2764800,3,18.72025211537458,0.025719208999817056,3773.0
27,(1280, 720),2764800,3,19.0208547122852,0.028533181000057084,3773.0
28,(1280, 720),2764800,3,25.39900503484485,0.021427920999940397,3773.0
28,(1280, 720),2764800,3,17.363195297436395,0.02816001899964249,3773.0
29,(1280, 720),2764800,3,19.5844523888895,0.02794756100001905,3773.0
30,(1280, 720),2764800,3,23.854519112173556,0.02275616799988711,3773.0
31,(1280, 720),2764800,3,20.73681426338791,0.029692653999973118,3773.0
32,(1280, 720),2764800,3,20.898542008930868,0.02460829800020292,3773.0
33,(1280, 720),2764800,3,21.76907142633898,0.02248196900018229,3773.0
33,(1280, 720),2764800,3,19.209151547247334,0.021850027999789745,3773.0
34,(1280, 720),2764800,3,21.737787889984276,0.025911702000030346,3773.0
35,(1280, 720),2764800,3,17.854916094083364,0.0268026120002105,3773.0
36,(1280, 720),2764800,3,24.397088773500744,0.02511875299978783,3773.0
37,(1280, 720),2764800,3,24.043033760575828,0.024610939000012877,3773.0
38,(1280, 720),2764800,3,19.793818873264325,0.024696663000213448,3773.0
39,(1280, 720),2764800,3,23.319880172315578,0.0220152369997777,3773.0
39,(1280, 720),2764800,3,22.751735496717195,0.02209231999995609,3773.0
39,(1280, 720),2764800,3,25.45974507495579,0.018064043000322272,3773.0
40,(1280, 720),2764800,3,19.694080426296864,0.02679097999998703,3773.0
41,(1280, 720),2764800,3,21.74289431868759,0.022696618000281887,3773.0
42,(1280, 720),2764800,3,18.734817538088635,0.030599733000144624,3773.0
43,(1280, 720),2764800,3,23.459703326192553,0.02738236200002575,3773.0
44,(1280, 720),2764800,3,23.249569011197448,0.024079929999970773,3773.0
45,(1280, 720),2764800,3,19.60837871508595,0.03249250299995765,3773.0
