frame_id,fps,cps
10,14.227330402922137,1.2315481952341567
14,15.974252827051878,3.6293418628764442
18,13.64900348214676,3.8146502780696077
22,15.324421293530893,3.832008429194095
22,16.200659029849415,18.953684586781034
27,14.840510444087046,3.082560805576743
27,16.550816194398923,21.61062800310746
30,14.681625069763632,5.132998005869709
35,16.54019400289676,2.7219107857259504
39,16.482299781877465,3.09721299549522
43,18.185504548925625,4.33733571251343
43,16.827454395653447,24.02742278593455
43,24.056251020449956,25.95091954486855
47,23.211950384805977,3.5759182517343993
51,17.330228703778456,4.524172713621134
55,18.432826017093458,3.8499253514890084
59,20.99591564356665,4.651376992016014
59,17.906211632534806,24.34823014051364
63,18.442237666707292,4.398460127260431
63,16.450589273296238,22.268518968045075
63,22.27337972081883,23.455876763200404
63,23.462681689715783,21.90117005032521
67,23.723595252970245,3.2942242373021666
71,22.27889577231372,3.314190370900789
75,22.947037548957308,3.3903858536779756
80,21.458370974887924,3.221639302742712
84,17.06286234905262,3.8844686613606054
88,16.273964511233583,3.414807440325228
92,16.174508192285977,3.2687794287378464
96,15.010102249084728,3.3426909403476595
100,20.938129982531493,3.155622744936002
104,40.46346529449364,6.166059276943535
108,44.22508018478872,6.5045414480681325
112,29.508735618519207,7.449628979797483
117,32.058738790601744,5.422160408631831
117,28.892095333643454,43.9260082205515
