frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
6,1,5,110890.314943297,110890.294282891,16.173319765703823,74.23340095541383,3.7667504709891553,0.0,0.21787119487382595,0.0,4200 
28,11,17,110891.595778986,110891.544810041,18.118897178756146,8.702102095877196,0.7807402687063703,0.0,2.0821287752232136,0.0,4620.0 
29,12,17,110891.658648658,110891.579509054,15.906769027964643,8.702102095877196,15.905920423157886,0.0,1.8279225930365504,0.0,3234.0 
33,16,17,110891.976149924,110891.950573773,16.688153780052406,10.219237805859187,3.149593740595155,0.7315605767279387,1.633013547300394,0.23227140926108816,2263.8 
38,20,18,110892.329138104,110892.292896097,15.683708779284636,12.064181154382126,2.8329560496422874,2.694851500510239,1.300022652062695,0.9512507265513397,2263.8 
39,21,18,110892.439657338,110892.437803518,19.87029545522847,11.301821819987131,9.048198795571025,2.9214142715856157,1.7581497719321764,0.32287246750321286,2263.8 
45,25,20,110892.802107702,110892.742224207,15.40811560574744,10.975476298623201,2.758998470847821,2.9214142715856157,1.4038676032383473,1.0588676660947498,2263.8 
48,28,20,110893.033854853,110893.020323816,18.756280776155382,10.019630360243177,4.315047652888337,2.225465100701328,1.8719533657227816,0.515745196744625,2263.8 
52,30,22,110893.325583503,110893.312850096,15.82298885418244,17.18721292344752,3.4278429629554594,3.596015867534977,0.9206256374816915,1.049060854419807,2263.8 
54,32,22,110893.452131514,110893.438934232,15.259621244470031,11.03892719758135,7.902139212513436,3.596015867534977,1.3823463975569514,0.45506865556614146,2263.8 
60,36,24,110893.858131235,110893.849675581,16.06252201611607,11.664979365873576,2.463055879791944,2.3887436779985043,1.3769867491671441,0.9698292668050564,2263.8 
65,38,27,110894.214560193,110894.179769074,15.952742106079361,11.10969734113511,2.8056081796052372,2.4346642984274296,1.4359294962079878,0.8677848589570333,2263.8 
73,61,12,110894.674223303,110894.63547813,18.914425825070698,11.275410376517524,2.1755063180974923,2.4346642984274296,1.6774933411259598,1.1191253632196179,2263.8 
73,61,12,110894.735551055,110894.695150366,16.308298864196555,11.242663390478128,16.305831656130014,1.2726068311326633,1.4505725465381023,0.07804611613626218,2263.8 
76,63,13,110894.970145924,110894.939058645,16.39396024280782,11.428731562038484,4.2626678249176795,16.759013297540843,1.4344514221737232,3.931578529195972,2263.8 
78,65,13,110895.096147886,110895.070525354,15.262083394692135,9.732472245388324,7.936384355986036,16.759013297540843,1.5681609985503926,2.1116685565890365,2263.8 
85,70,15,110895.560193603,110895.522683118,16.220422832127234,11.544506508712638,2.154960089836184,2.663784068774894,1.4050338851544397,1.236117588134725,2263.8 
90,73,17,110895.897236721,110895.84934818,16.722827498105286,10.959347527533712,2.966979435606103,2.2117247767685533,1.5258962685590267,0.7454466149060908,2263.8 
91,74,17,110895.946518847,110895.879018843,20.292736521864704,10.959347527533712,20.29133239404615,2.2117247767685533,1.851637286880652,0.10899849915314155,2263.8 
91,74,17,110896.009134478,110895.938268778,15.973310770949947,11.070252286997347,15.97045313157159,2.8062082610265837,1.442903951675205,0.17571250094833318,2263.8 
91,74,17,110896.06619173,110895.996221083,17.519985749208505,16.869135370883257,17.52625590618472,16.880872843083292,1.0385823199598385,0.9631762159267752,2263.8 
96,78,18,110896.415141786,110896.364344027,17.041657257901093,11.488353932976713,2.86573961751494,17.259599793056626,1.4833854664752204,6.022738314244855,2263.8 
100,80,20,110896.687914032,110896.664859442,17.548930057911225,10.86043572243754,3.666062125733722,2.7163886764696232,1.6158587469612595,0.740955440280753,2263.8 
102,82,20,110896.797406277,110896.790595956,20.87208671143861,10.99203017295589,9.13306691269901,2.7163886764696232,1.8988381930383524,0.29742349447726474,2263.8 
108,86,22,110897.17880088,110897.144787361,17.826971343811525,11.78851813480125,2.6219563467851414,2.346000343987924,1.51223174447889,0.894751869864052,2263.8 
108,86,22,110897.23913916,110897.203929247,16.574255525044464,11.432942601897242,16.57322681688872,2.8234300297511465,1.4496928832909601,0.17036091166470785,2263.8 
113,91,22,110897.576145714,110897.527802778,17.54919891944735,11.150880602374846,2.9673013420909777,16.909750529318593,1.5737948907559667,5.698696755012669,2263.8 
118,106,12,110897.862125011,110897.832226143,16.693052543026443,21.107623383017955,3.496756620143053,16.909750529318593,0.7908541970886578,4.83583856877829,2263.8 
