frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,27.007553844741675,0.018931629005237482,4200
2,(1280, 720),2764800,3,26.178009108148405,0.013821599990478717,4200
3,(1280, 720),2764800,3,31.818550765657303,0.0110826320014894,4200
4,(1280, 720),2764800,3,30.001466466431957,0.01194438899983652,4200
5,(1280, 720),2764800,3,16.970171393736535,0.02867574800620787,4200
6,(1280, 720),2764800,3,16.173319765703823,0.031031699996674433,4200
7,(1280, 720),2764800,3,16.81328636913472,0.021669975001714192,4620.0
8,(1280, 720),2764800,3,15.003423633117254,0.028788282987079583,4620.0
9,(1280, 720),2764800,3,17.027137408818444,0.026960182993207127,4620.0
10,(1280, 720),2764800,3,14.85247982199228,0.02585849800379947,4620.0
11,(1280, 720),2764800,3,16.89916681154087,0.029106390007655136,4620.0
12,(1280, 720),2764800,3,17.79582670184273,0.023787344005540945,4620.0
13,(1280, 720),2764800,3,19.77255237573858,0.0229085920000216,4620.0
14,(1280, 720),2764800,3,18.002299252201663,0.022353149004629813,4620.0
15,(1280, 720),2764800,3,17.796948178464135,0.02302554898778908,4620.0
16,(1280, 720),2764800,3,16.99849513887721,0.027658976992825046,4620.0
17,(1280, 720),2764800,3,17.399039508383904,0.027790460997493938,4620.0
18,(1280, 720),2764800,3,20.817006726849748,0.019247823001933284,4620.0
19,(1280, 720),2764800,3,17.112620120681775,0.02193014699150808,4620.0
20,(1280, 720),2764800,3,16.798778700714998,0.025154119997750968,4620.0
21,(1280, 720),2764800,3,15.379628363526052,0.02924990199971944,4620.0
22,(1280, 720),2764800,3,17.863980615800926,0.028409464997821487,4620.0
23,(1280, 720),2764800,3,16.12799356137056,0.028800232001231052,4620.0
24,(1280, 720),2764800,3,19.885272319819837,0.02386044300510548,4620.0
25,(1280, 720),2764800,3,17.7900169949052,0.021095268995850347,4620.0
26,(1280, 720),2764800,3,17.763302501008027,0.02041802299208939,4620.0
27,(1280, 720),2764800,3,14.780970553220238,0.02716110499750357,4620.0
28,(1280, 720),2764800,3,18.118897178756146,0.020476079007494263,4620.0
29,(1280, 720),2764800,3,15.906769027964643,0.02374753399635665,3234.0
29,(1280, 720),2764800,3,16.006888340128214,0.027239386006840505,2263.8
30,(1280, 720),2764800,3,16.030027190380213,0.02564398999675177,2263.8
31,(1280, 720),2764800,3,15.075460142294446,0.02602189999015536,2263.8
32,(1280, 720),2764800,3,15.064973949709344,0.033767157001420856,2263.8
33,(1280, 720),2764800,3,16.688153780052406,0.02850993500032928,2263.8
33,(1280, 720),2764800,3,16.39133754244556,0.030639358999906108,2263.8
34,(1280, 720),2764800,3,16.953240285301682,0.025466047998634167,2263.8
35,(1280, 720),2764800,3,17.551740691595803,0.027514482993865386,2263.8
36,(1280, 720),2764800,3,18.086140851722273,0.019692839996423572,2263.8
37,(1280, 720),2764800,3,17.550382540571615,0.022634444991126657,2263.8
38,(1280, 720),2764800,3,15.683708779284636,0.026005016989074647,2263.8
38,(1280, 720),2764800,3,16.60376826955866,0.029183937003836036,2263.8
39,(1280, 720),2764800,3,19.87029545522847,0.02475108200451359,2263.8
40,(1280, 720),2764800,3,17.500102639061776,0.0217743909888668,2263.8
41,(1280, 720),2764800,3,14.222109353996547,0.03048422100255266,2263.8
42,(1280, 720),2764800,3,16.95104962222659,0.0308730450051371,2263.8
43,(1280, 720),2764800,3,17.860615793965998,0.022974499996053055,2263.8
44,(1280, 720),2764800,3,18.147453829751754,0.024420643007033505,2263.8
45,(1280, 720),2764800,3,15.40811560574744,0.02399079799943138,2263.8
45,(1280, 720),2764800,3,15.80891298932265,0.029607005999423563,2263.8
46,(1280, 720),2764800,3,19.50314642553274,0.021336185003747232,2263.8
47,(1280, 720),2764800,3,15.653671164853714,0.026451269004610367,2263.8
48,(1280, 720),2764800,3,18.756280776155382,0.023035416001221165,2263.8
48,(1280, 720),2764800,3,16.48131559413892,0.02089581200561952,2263.8
49,(1280, 720),2764800,3,16.23505423174878,0.026944384997477755,2263.8
50,(1280, 720),2764800,3,17.24145927568738,0.027749910004786216,2263.8
51,(1280, 720),2764800,3,20.718489453551914,0.019449657993391156,2263.8
52,(1280, 720),2764800,3,15.82298885418244,0.02489896200131625,2263.8
53,(1280, 720),2764800,3,16.391037173617633,0.02442374599922914,2263.8
54,(1280, 720),2764800,3,15.259621244470031,0.03644618300313596,2263.8
54,(1280, 720),2764800,3,18.03115541739786,0.026068961000419222,2263.8
55,(1280, 720),2764800,3,15.98937742554938,0.031107192000490613,2263.8
56,(1280, 720),2764800,3,19.658720676182295,0.021068022004328668,2263.8
57,(1280, 720),2764800,3,14.531924956083431,0.03148580199922435,2263.8
58,(1280, 720),2764800,3,20.69504772831725,0.020837541000219062,2263.8
59,(1280, 720),2764800,3,17.318635953896134,0.01958495599683374,2263.8
60,(1280, 720),2764800,3,16.06252201611607,0.02545055901282467,2263.8
60,(1280, 720),2764800,3,15.382512952387742,0.02869764799834229,2263.8
61,(1280, 720),2764800,3,19.615428919680934,0.020974789003957994,2263.8
62,(1280, 720),2764800,3,17.076599838221245,0.01949557500483934,2263.8
63,(1280, 720),2764800,3,15.049755547633277,0.031200519995763898,2263.8
64,(1280, 720),2764800,3,18.95744192532275,0.024157979001756757,2263.8
65,(1280, 720),2764800,3,15.952742106079361,0.029073236000840552,2263.8
66,(1280, 720),2764800,3,17.949754294280904,0.024500722996890545,2263.8
67,(1280, 720),2764800,3,18.51682491604261,0.020376935994136147,2263.8
68,(1280, 720),2764800,3,15.912317277361701,0.026210531999822706,2263.8
69,(1280, 720),2764800,3,19.69898920001688,0.016237892996286973,2263.8
70,(1280, 720),2764800,3,16.249046668774827,0.022899616000358947,2263.8
71,(1280, 720),2764800,3,17.61911801139814,0.01908985699992627,2263.8
72,(1280, 720),2764800,3,15.343439493528496,0.02472530999511946,2263.8
73,(1280, 720),2764800,3,18.914425825070698,0.020469229988520965,2263.8
73,(1280, 720),2764800,3,16.308298864196555,0.028800978005165234,2263.8
73,(1280, 720),2764800,3,17.069858138944674,0.024689576996024698,2263.8
74,(1280, 720),2764800,3,19.465012690115074,0.024400256006629206,2263.8
75,(1280, 720),2764800,3,15.716268052876215,0.025714850999065675,2263.8
76,(1280, 720),2764800,3,16.39396024280782,0.03164530098729301,2263.8
77,(1280, 720),2764800,3,16.53491070973756,0.030200786000932567,2263.8
78,(1280, 720),2764800,3,15.262083394692135,0.03352882699982729,2263.8
78,(1280, 720),2764800,3,18.5189773780445,0.026252178009599447,2263.8
79,(1280, 720),2764800,3,15.83165429478238,0.030185960000380874,2263.8
80,(1280, 720),2764800,3,16.173685979759043,0.02893670900084544,2263.8
81,(1280, 720),2764800,3,19.36645808406003,0.02182015600556042,2263.8
82,(1280, 720),2764800,3,15.067606164762159,0.03040504499222152,2263.8
83,(1280, 720),2764800,3,18.071520133373674,0.03161142500175629,2263.8
84,(1280, 720),2764800,3,19.970141045449193,0.023257699009263888,2263.8
85,(1280, 720),2764800,3,16.220422832127234,0.03319690699572675,2263.8
85,(1280, 720),2764800,3,19.248423362507737,0.0262610530044185,2263.8
86,(1280, 720),2764800,3,18.52153307083399,0.023871939003583975,2263.8
87,(1280, 720),2764800,3,19.030254030869173,0.022494568998808973,2263.8
88,(1280, 720),2764800,3,15.51676306109135,0.029811175001668744,2263.8
89,(1280, 720),2764800,3,18.410477653430636,0.022792153002228588,2263.8
90,(1280, 720),2764800,3,16.722827498105286,0.02936754700203892,2263.8
91,(1280, 720),2764800,3,20.292736521864704,0.023580409993883222,2263.8
91,(1280, 720),2764800,3,15.973310770949947,0.02564108499791473,2263.8
91,(1280, 720),2764800,3,17.519985749208505,0.026095662993611768,2263.8
91,(1280, 720),2764800,3,16.046907548994344,0.030508996002026834,2263.8
92,(1280, 720),2764800,3,20.99654383960112,0.021082906998344697,2263.8
93,(1280, 720),2764800,3,17.459086900469785,0.021252717007882893,2263.8
94,(1280, 720),2764800,3,18.074615011838986,0.020113150996621698,2263.8
95,(1280, 720),2764800,3,14.770596899667265,0.028174349004984833,2263.8
96,(1280, 720),2764800,3,17.041657257901093,0.028703977004624903,2263.8
96,(1280, 720),2764800,3,17.52211869709745,0.030625690997112542,2263.8
97,(1280, 720),2764800,3,18.280969172758223,0.02704527099558618,2263.8
98,(1280, 720),2764800,3,18.65493480228722,0.027014815001166426,2263.8
99,(1280, 720),2764800,3,19.827906854692955,0.020753327989950776,2263.8
100,(1280, 720),2764800,3,17.548930057911225,0.024304967999341898,2263.8
101,(1280, 720),2764800,3,16.240042638679505,0.028850024013081565,2263.8
102,(1280, 720),2764800,3,20.87208671143861,0.02413536299718544,2263.8
102,(1280, 720),2764800,3,18.80092583577059,0.016209118999540806,2263.8
103,(1280, 720),2764800,3,17.832069692574844,0.02279322300455533,2263.8
104,(1280, 720),2764800,3,16.54315929895372,0.030515733000356704,2263.8
105,(1280, 720),2764800,3,21.811143718236355,0.018731939999270253,2263.8
106,(1280, 720),2764800,3,19.05149357595864,0.017213644008734263,2263.8
107,(1280, 720),2764800,3,17.472586823888207,0.02136011200491339,2263.8
108,(1280, 720),2764800,3,17.826971343811525,0.022469682997325435,2263.8
108,(1280, 720),2764800,3,16.574255525044464,0.028930934000527486,2263.8
108,(1280, 720),2764800,3,20.2434378651849,0.020083171999431215,2263.8
109,(1280, 720),2764800,3,16.97950066768738,0.027510640997206792,2263.8
110,(1280, 720),2764800,3,16.74678748373346,0.02795654599322006,2263.8
111,(1280, 720),2764800,3,21.168000296058548,0.02376475000346545,2263.8
112,(1280, 720),2764800,3,15.438661864714106,0.02771006200055126,2263.8
113,(1280, 720),2764800,3,17.54919891944735,0.02670150798803661,2263.8
114,(1280, 720),2764800,3,18.16011420312612,0.02522492800198961,2263.8
115,(1280, 720),2764800,3,16.147132672911237,0.030056103991228156,2263.8
116,(1280, 720),2764800,3,18.044161893264178,0.027529223007149994,2263.8
117,(1280, 720),2764800,3,18.631279854116684,0.024223972999607213,2263.8
118,(1280, 720),2764800,3,16.693052543026443,0.024442932990496047,2263.8
118,(1280, 720),2764800,3,14.978488417722621,0.03310270300426055,2263.8
119,(1280, 720),2764800,3,22.719772618890048,0.021296884006005712,2263.8
