frame_id,rate_ctl
8,['Rate Decrease', 0.3, 1960.0, 'Ack']
26,['Rate Decrease', 0.3, 1960.0, 'Ack']
43,['Rate Decrease', 0.3, 1960.0, 'Ack']
56,['Rate Decrease', 0.3, 1960.0, 'Ack']
70,['Rate Decrease', 0.3, 1960.0, 'Ack']
84,['Rate Decrease', 0.3, 1960.0, 'Ack']
98,['Rate Decrease', 0.3, 1960.0, 'Ack']
112,['Rate Decrease', 0.3, 1960.0, 'Ack']
