frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,26.022027488341756,0.01814182600355707,2800
2,(1280, 720),2764800,3,25.30309629969754,0.01476986899797339,2800
3,(1280, 720),2764800,3,31.508489743161814,0.013244984002085403,2800
4,(1280, 720),2764800,3,31.49416540272336,0.011332624009810388,2800
5,(1280, 720),2764800,3,31.57208758772444,0.011632759997155517,2800
6,(1280, 720),2764800,3,33.12191066172048,0.011438760993769392,2800
7,(1280, 720),2764800,3,18.313159159661378,0.021525410003960133,2800
8,(1280, 720),2764800,3,11.315299846338046,0.05433179999818094,2800
9,(1280, 720),2764800,3,12.815658969892349,0.027585981006268412,1960.0
10,(1280, 720),2764800,3,17.05470265334441,0.02058229100657627,1960.0
11,(1280, 720),2764800,3,14.762186635316379,0.026170804994762875,1960.0
12,(1280, 720),2764800,3,13.95903907037383,0.030026722000911832,1960.0
13,(1280, 720),2764800,3,15.398792933971906,0.028758466010913253,1960.0
14,(1280, 720),2764800,3,16.823788234088397,0.022986764990491793,1960.0
15,(1280, 720),2764800,3,13.775233073992624,0.03206142201088369,1960.0
16,(1280, 720),2764800,3,15.866617598978221,0.029131082992535084,1960.0
17,(1280, 720),2764800,3,17.789820141361364,0.025573050996172242,1960.0
18,(1280, 720),2764800,3,16.579024416420122,0.020672237005783245,1960.0
19,(1280, 720),2764800,3,14.725373983837157,0.02779934300633613,1960.0
20,(1280, 720),2764800,3,16.514172594267027,0.02447122600278817,1960.0
21,(1280, 720),2764800,3,15.642489527164825,0.028128862992161885,1960.0
22,(1280, 720),2764800,3,17.410694107556434,0.0219326469959924,1960.0
23,(1280, 720),2764800,3,14.398351768062149,0.029398143000435084,1960.0
24,(1280, 720),2764800,3,17.56236822964291,0.02592112599813845,1960.0
24,(1280, 720),2764800,3,15.109396563629263,0.02525044299545698,1960.0
25,(1280, 720),2764800,3,16.12793139462949,0.023620521009434015,1960.0
26,(1280, 720),2764800,3,17.669807244776106,0.022239675003220327,1960.0
27,(1280, 720),2764800,3,13.993452633578634,0.027404098000261,1960.0
28,(1280, 720),2764800,3,15.153905792898877,0.03029813600005582,1960.0
29,(1280, 720),2764800,3,18.574097380026746,0.01659149199258536,1960.0
29,(1280, 720),2764800,3,13.37606164548364,0.031034262996399775,1960.0
30,(1280, 720),2764800,3,16.28077008685748,0.02925849999883212,1960.0
31,(1280, 720),2764800,3,16.393223865712123,0.026279684010660276,1960.0
32,(1280, 720),2764800,3,15.625586205907595,0.023836280990508385,1960.0
33,(1280, 720),2764800,3,17.759476200253367,0.020560809003654867,1960.0
34,(1280, 720),2764800,3,15.046545662385551,0.025879752996843308,1960.0
35,(1280, 720),2764800,3,16.923263103651202,0.02251531000365503,1960.0
35,(1280, 720),2764800,3,16.436171822951476,0.018837572992197238,1960.0
36,(1280, 720),2764800,3,16.089661375272215,0.021246060001431033,1960.0
37,(1280, 720),2764800,3,14.179211591681225,0.025136418000329286,1960.0
38,(1280, 720),2764800,3,15.23599226764046,0.027156854994245805,1960.0
39,(1280, 720),2764800,3,16.474373658333256,0.02755523299856577,1960.0
40,(1280, 720),2764800,3,14.643240078251173,0.03239015500003006,1960.0
41,(1280, 720),2764800,3,17.28900844433252,0.0255764619942056,1960.0
42,(1280, 720),2764800,3,17.343432853264584,0.026026748993899673,1960.0
43,(1280, 720),2764800,3,14.599159065251513,0.027301324997097254,1960.0
