frame_id,frame_counter,fps,retry_status
1,1,76.4181761539492,0
2,2,9.391806255764347,0
3,3,8.599784320841481,0
4,4,11.990706435088734,0
5,5,11.713910782159934,0
6,6,11.795451072469094,0
7,7,12.735541289077931,0
8,8,11.444751429556417,0
9,9,11.285791208025177,0
10,10,14.35285097640558,0
11,11,11.785624395098717,0
12,12,11.888604866104258,0
13,13,13.340826252931059,0
14,14,13.058864385220245,0
15,15,12.3091498625235,0
16,16,12.615926964355276,0
17,17,12.742098112089527,0
18,18,12.74102710620748,0
19,19,13.556540323723118,0
20,20,15.721364842785755,0
-1,21,13.149560856537558,1
23,0,23.698445808596443,1
24,24,20.702974895380827,0
25,25,13.652089416081326,0
26,26,16.80862757276955,0
27,27,15.298854244279791,0
28,28,13.83990619310189,0
28,29,15.041500025084076,1
29,29,25.520832336423307,0
30,30,15.921543220332563,0
31,31,14.663253686926527,0
32,32,14.446445020234842,0
33,33,14.24881271051457,0
33,34,12.689965290647741,1
34,34,22.12027038759742,0
35,35,16.774087644428118,0
36,36,16.670681800385115,0
37,37,16.79284756345019,0
38,38,16.124838759698058,0
39,39,16.16931785268627,0
40,40,17.169269562267555,0
41,41,15.277783018912833,0
42,42,17.163415678302844,0
43,43,18.637892841663707,0
43,44,19.40580021894786,1
44,44,21.371482855014065,0
45,45,21.493190860469443,0
46,46,18.443625104872552,0
47,47,18.243249505015292,0
47,48,17.501090055382384,1
48,48,24.23190319064612,0
49,49,15.712504163287356,0
50,50,18.60029333031082,0
51,51,17.392173956576222,0
52,52,13.879427167656347,0
53,53,14.35543700263063,0
54,54,17.579229367073133,0
54,55,14.90809820859436,1
55,55,21.01642713312021,0
56,56,13.970352536958135,0
57,57,14.497983613116874,0
58,58,14.205787855684614,0
58,59,14.889027240992899,1
59,59,20.210082596091073,0
60,60,15.526289431527726,0
61,61,13.576972281901611,0
62,62,12.104079640143244,0
62,63,15.189314912359364,1
62,63,18.91398865557672,1
-1,63,23.407620537992656,1
-1,0,17.47853347690178,1
-1,0,20.026557618701762,1
74,0,18.513174724807524,1
75,75,18.60561934743649,0
76,76,11.655288637916474,0
77,77,11.891712024932213,0
78,78,13.018393232088998,0
-1,79,12.299795611884697,1
82,0,20.5665838833318,1
83,83,18.45688039934874,0
84,84,13.077214517668349,0
85,85,13.46650159254362,0
86,86,13.148479214647937,0
87,87,12.198303477023105,0
88,88,12.285538269044686,0
88,89,13.766586723646267,1
89,89,17.838958269123207,0
90,90,11.48996539957733,0
91,91,11.224950316701507,0
92,92,11.287249645090133,0
93,93,11.076589565966442,0
94,94,13.207091325751305,0
95,95,12.559305353870476,0
96,96,11.036463537436484,0
96,97,11.085755401822963,1
97,97,17.185866295427516,0
98,98,12.204334288761528,0
99,99,12.901679935502898,0
100,100,12.346713849868797,0
101,101,12.319463194682955,0
101,102,12.530515250560061,1
101,102,18.995733558132248,1
102,102,17.91298242150882,0
103,103,13.109936862838628,0
104,104,12.384919636317319,0
105,105,16.74811498296528,0
106,106,28.560139972117437,0
106,107,25.815573337620126,1
107,107,39.84903591186824,0
108,108,24.208488343382825,0
109,109,26.1034455007056,0
110,110,23.686879352061414,0
111,111,28.57353321638294,0
111,112,25.446956061673255,1
111,112,35.7196143155055,1
112,112,43.472615100081114,0
113,113,25.650288683738065,0
114,114,24.105121470434177,0
115,115,27.264645040612486,0
116,116,25.97082043253489,0
116,117,26.487988584507846,1
117,117,35.00384884835828,0
118,118,26.898849646694387,0
119,119,27.890384430075887,0
