frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,28.30647831682785,0.01747452500012514,4200
2,(1280, 720),2764800,3,26.72220038716612,0.012451856000097905,4200
3,(1280, 720),2764800,3,29.3100167068454,0.012622206000287406,4200
4,(1280, 720),2764800,3,31.060031991286714,0.01124679600025047,4200
5,(1280, 720),2764800,3,17.83761353704046,0.025587595000160945,4200
6,(1280, 720),2764800,3,18.311068355993807,0.018667711000034615,4200
7,(1280, 720),2764800,3,14.516055257945977,0.02451944899985392,4620.0
8,(1280, 720),2764800,3,16.30860765212772,0.018518969000069774,4620.0
9,(1280, 720),2764800,3,14.691949631431772,0.02483336400018743,4620.0
10,(1280, 720),2764800,3,15.170356734592884,0.023456196000097407,4620.0
11,(1280, 720),2764800,3,15.84869089965354,0.02328849800005628,4620.0
12,(1280, 720),2764800,3,17.869200099936076,0.021159690999866143,4620.0
13,(1280, 720),2764800,3,15.790746085902148,0.0311629279999579,4620.0
14,(1280, 720),2764800,3,16.131206068163564,0.03226572900030078,4620.0
15,(1280, 720),2764800,3,20.5462428226012,0.02516643800026941,4620.0
16,(1280, 720),2764800,3,17.44163210152833,0.026674166999782756,4620.0
17,(1280, 720),2764800,3,20.437636004758705,0.019309002999762015,4620.0
18,(1280, 720),2764800,3,14.478698793523623,0.031525798000075156,4620.0
19,(1280, 720),2764800,3,17.856469732007714,0.032008872000005795,4620.0
20,(1280, 720),2764800,3,21.284723339049936,0.017312847999619407,4620.0
21,(1280, 720),2764800,3,16.95775673560901,0.02256874400018205,4620.0
22,(1280, 720),2764800,3,15.970756395193801,0.02703344899964577,4620.0
23,(1280, 720),2764800,3,16.82430960645325,0.026396660000045813,4620.0
24,(1280, 720),2764800,3,17.18870452525724,0.025115629000083572,4620.0
25,(1280, 720),2764800,3,19.236791456331297,0.021805244000006496,4620.0
26,(1280, 720),2764800,3,17.052383335783233,0.01538615999970716,4620.0
27,(1280, 720),2764800,3,13.298629053639893,0.032480565999776445,4620.0
28,(1280, 720),2764800,3,19.641798029021302,0.02190571099981753,3234.0
28,(1280, 720),2764800,3,16.309320218685045,0.026495799000258557,2263.8
29,(1280, 720),2764800,3,16.59159743108066,0.02366418600013276,2263.8
30,(1280, 720),2764800,3,16.412526893995953,0.023636168999928486,2263.8
31,(1280, 720),2764800,3,17.1055263353445,0.01885044900018329,2263.8
32,(1280, 720),2764800,3,13.405249458181112,0.03490876900013973,2263.8
32,(1280, 720),2764800,3,17.091687657708132,0.029936856999938755,2263.8
33,(1280, 720),2764800,3,19.493153449002705,0.022139218999654986,2263.8
34,(1280, 720),2764800,3,15.075371733019146,0.030241471999943315,2263.8
35,(1280, 720),2764800,3,17.01754345353717,0.021191578000070876,2263.8
36,(1280, 720),2764800,3,14.33998457197461,0.03025266599979659,2263.8
37,(1280, 720),2764800,3,19.278193215323714,0.02562191399965741,2263.8
37,(1280, 720),2764800,3,19.149150396242973,0.018145985000046494,2263.8
38,(1280, 720),2764800,3,14.331010104566808,0.027631222000309208,2263.8
39,(1280, 720),2764800,3,17.501935757948182,0.02659299699962503,2263.8
40,(1280, 720),2764800,3,15.907176408045684,0.030621809999956895,2263.8
41,(1280, 720),2764800,3,17.09837791106029,0.020795900999928563,2263.8
42,(1280, 720),2764800,3,16.528904583132373,0.022035498999684933,2263.8
43,(1280, 720),2764800,3,15.17296996083997,0.026049053000406275,2263.8
43,(1280, 720),2764800,3,18.236429324656935,0.024331618000360322,2263.8
44,(1280, 720),2764800,3,18.154042826411025,0.01667209900006128,2263.8
45,(1280, 720),2764800,3,15.34038221856546,0.026295587999811687,2263.8
