frame_id,rate_ctl
8,['Rate Decrease', 0.3, 1960.0, 'Ack']
27,['Rate Decrease', 0.3, 1960.0, 'Ack']
43,['Rate Decrease', 0.3, 1960.0, 'Ack']
56,['Rate Decrease', 0.3, 1960.0, 'Ack']
69,['Rate Decrease', 0.3, 1960.0, 'Ack']
83,['Rate Decrease', 0.3, 1960.0, 'Ack']
97,['Rate Decrease', 0.3, 1960.0, 'Ack']
112,['Rate Decrease', 0.3, 1960.0, 'Ack']
