frame_id,fps,cps
11,7.838715543346125,0.6752234228873321
15,8.531410357203365,2.3950543296443483
19,9.607072373435159,2.5628703229084495
39,8.62472022544365,1.4485641719140794
39,9.085946016122927,15.98479934866192
44,8.772032856941378,1.852246647939924
48,9.035118467320416,2.367531896769328
52,8.278306258845443,1.55908344401262
56,9.565029152450185,2.2712236968772297
81,14.195912765957514,0.9345688611569345
85,9.403711057583484,2.358450566924144
93,9.830891075311575,1.8155863516693438
97,9.734100961276901,2.153849393227904
101,16.326011908349805,2.2915899643025486
105,24.3829421025711,5.838779912686293
