frame_id,fps,cps
11,9.81407307296065,0.7649607500836666
15,11.771026784777836,2.946339349725694
19,11.560527783892855,2.9628457483770254
24,12.354202038034115,2.4505266723384893
27,13.19987049891073,3.8637838758134877
31,12.181368444919947,2.4244435737331345
35,12.286954498874154,2.5939295077021245
39,12.56835425185913,2.5630431597983536
44,18.68048175432954,2.113202575621797
60,17.786051690246,3.3080873340982193
64,18.676725951761643,2.5377206608399887
69,11.912658721552623,2.3269241063212096
73,12.750630699618808,2.612820293452804
77,11.31912557358965,2.468443315731028
81,17.496969308969735,2.497292984328763
85,11.230526799894854,3.043140601959769
89,11.386973707946941,2.5676456254129714
93,20.230560008644897,2.5885325904040974
110,37.552220120934614,6.014602227514726
114,26.590355887413978,6.639889188379963
118,25.08239503988299,5.411199542621774
