frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
5,1,4,22230.511348197,22230.459509649,7.906875664892409,102.91261216597013,3.5931123758306085,0.0,0.07683096851278795,0.0,10000 
26,12,14,22231.794137551,22231.758560947,14.646359118931928,8.648407203623847,0.779551215388999,0.0,1.6935325516119113,0.0,11000.0 
32,16,16,22232.1559989,22232.15178644,16.218334068016738,10.587229694094699,2.7634893938355543,0.7471282031811831,1.5318770383401554,0.2703568194789468,12100.0 
39,28,11,22232.574825809,22232.572409194,17.347914648097998,14.816635834717653,2.3876211831615444,2.5430897438819198,1.1708403204085756,1.0651144167327722,13310.0 
41,-1,42,22232.701142015,22232.64831588,14.95240015580128,13.218215890926482,7.916640561404679,2.377561208789671,1.1311965456749131,0.3003245114323861,14641.0 
49,40,9,22233.180115636,22233.179025651,15.868751460400762,9.200507629074433,2.0877976492968555,2.377561208789671,1.7247691214617418,1.138789101324261,13176.9 
58,45,13,22233.718564005,22233.70046521,17.114629544698726,9.879451427674917,1.8571882794594967,1.6485111001356445,1.7323461398632105,0.8876381131456503,14494.59 
65,49,16,22234.150494845,22234.126206854,16.265522289842046,8.9244078736048,2.315185458872149,1.9178157790526915,1.8225884025258003,0.8283637804061547,15944.049 
72,53,19,22234.588147269,22234.565318133,14.706517977317532,9.604234468781868,2.284918225409896,2.348771802553019,1.5312535345862708,1.0279456728179706,17538.4539 
73,53,20,22234.647031699,22234.631340273,16.978599765614984,8.896555980225614,16.982417932879912,2.2772436939213483,1.9084463474802316,0.13409419688773191,19292.29929 
87,78,9,22235.480143414,22235.464292565,15.623052000804368,8.862688104352008,1.20031921529656,2.2772436939213483,1.7627893272169528,1.8971983993097328,21221.529219 
95,82,13,22235.945023885,22235.892624335,17.272231983579502,9.656671622043756,2.151090575704208,1.1124018581765083,1.7886320110700806,0.5171338997719046,23343.6821409 
