frame_id,fps,cps
10,13.475167376961835,1.1887712179941867
14,12.471719131321501,3.57858662644776
18,13.849571686954425,3.5568523870934112
22,16.467514585081638,3.625400083928915
22,12.872757897154772,19.338631935576032
27,14.238761359590615,2.913094954898142
27,14.342281473380087,20.340608370502906
30,15.579317789782518,4.9350684406966
35,16.98247532653544,2.6114297055818234
39,21.147109741542902,3.1286034276387977
43,17.198971389263455,4.538381498574759
47,22.88093379991411,3.411609844033271
51,18.53310200926041,3.697404381118501
55,17.68304537713094,4.407598099739096
55,18.39785584336654,20.150814741675827
59,15.554482297259218,4.142738159331647
63,15.358326184159086,2.8092746314412658
75,20.522078808378595,2.800789641097244
80,14.91387208792765,2.201951836556579
84,14.17265536968423,3.001556469133415
88,24.059947181718677,3.0556011951491526
92,16.14772116226296,3.7259036451464578
92,15.603214255277747,19.57356215355674
96,13.264866282404602,3.494700463109876
100,31.69178146453198,5.5695310874042745
100,28.866184476374396,44.454534612701025
104,31.331250741883117,7.523836436108787
108,33.5673154241289,6.682808857254155
