frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,28.541962664514806,0.017731785000250966,1400
2,(1280, 720),2764800,3,27.116647547377347,0.013461817999996128,1400
3,(1280, 720),2764800,3,29.911136406659164,0.01421437999988484,1400
4,(1280, 720),2764800,3,35.186447531320034,0.01159151000001657,1400
5,(1280, 720),2764800,3,28.90152611325289,0.01505074099986814,1400
6,(1280, 720),2764800,3,17.716590187050507,0.027327697000146145,1400
7,(1280, 720),2764800,3,16.9485857702331,0.030202451000150177,1400
8,(1280, 720),2764800,3,15.872872513263502,0.029385813999851962,1540.0
9,(1280, 720),2764800,3,15.177302998975335,0.03125879800018083,1540.0
10,(1280, 720),2764800,3,21.709923037145643,0.019710338000095362,1540.0
11,(1280, 720),2764800,3,15.988228570800207,0.023005330999694706,1540.0
12,(1280, 720),2764800,3,15.499367695479783,0.031977907000054984,1540.0
13,(1280, 720),2764800,3,17.545123821459004,0.031154956000136735,1540.0
14,(1280, 720),2764800,3,22.21809163220901,0.01783026000020982,1540.0
15,(1280, 720),2764800,3,16.16141922082498,0.03004820900014238,1540.0
16,(1280, 720),2764800,3,21.615785125888717,0.021717366000302718,1540.0
17,(1280, 720),2764800,3,16.548551928925423,0.024157198000011704,1540.0
18,(1280, 720),2764800,3,20.24585144800694,0.021369754999795987,1540.0
19,(1280, 720),2764800,3,16.944021662870668,0.025244397999813373,1540.0
20,(1280, 720),2764800,3,16.38943016802705,0.02892702700000882,1540.0
21,(1280, 720),2764800,3,17.858467253733526,0.029569746000106534,1540.0
22,(1280, 720),2764800,3,17.541924805686044,0.027816735999749653,1540.0
23,(1280, 720),2764800,3,18.78561764839097,0.02331270000013319,1540.0
24,(1280, 720),2764800,3,15.683590709175139,0.02839489699999831,1540.0
25,(1280, 720),2764800,3,17.856985333080278,0.03213700499964034,1078.0
25,(1280, 720),2764800,3,16.393959973315425,0.030893729999661446,754.6
26,(1280, 720),2764800,3,19.37653855758483,0.022579537000183336,754.6
27,(1280, 720),2764800,3,16.286953978946435,0.027197556999908556,754.6
28,(1280, 720),2764800,3,16.66815096549316,0.028844397999819194,754.6
29,(1280, 720),2764800,3,19.349553160780214,0.020410835999882693,754.6
29,(1280, 720),2764800,3,14.778284428272809,0.025433380999857036,754.6
30,(1280, 720),2764800,3,17.925038421435854,0.026453833999767085,754.6
31,(1280, 720),2764800,3,17.283119235171686,0.028849512999840954,754.6
32,(1280, 720),2764800,3,17.54099738914737,0.021574141000201053,754.6
33,(1280, 720),2764800,3,15.876088778222059,0.023393558999941888,754.6
33,(1280, 720),2764800,3,16.321847507816752,0.0301643329999024,754.6
34,(1280, 720),2764800,3,19.62821722674494,0.0219493079998756,754.6
35,(1280, 720),2764800,3,14.749966967461257,0.02772012699961124,754.6
36,(1280, 720),2764800,3,17.545208167607765,0.02684638199980327,754.6
37,(1280, 720),2764800,3,19.27047047644922,0.022669139999834442,754.6
38,(1280, 720),2764800,3,16.11212128735632,0.027743562000068778,754.6
38,(1280, 720),2764800,3,19.35661439817263,0.02085891599972456,754.6
39,(1280, 720),2764800,3,17.01869323041016,0.02489024300029996,754.6
40,(1280, 720),2764800,3,16.496236350678874,0.025968603000364965,754.6
41,(1280, 720),2764800,3,15.651507050039072,0.031171838999853207,754.6
42,(1280, 720),2764800,3,17.510420275984945,0.02670631399996637,754.6
42,(1280, 720),2764800,3,19.20672056979056,0.02753035000023374,754.6
43,(1280, 720),2764800,3,16.14502572886432,0.02424897399987458,754.6
44,(1280, 720),2764800,3,16.393703847223662,0.028719504000036977,754.6
45,(1280, 720),2764800,3,19.907988858886732,0.021534507000069425,754.6
46,(1280, 720),2764800,3,15.204580288650883,0.031220772999859037,754.6
47,(1280, 720),2764800,3,16.52596788128232,0.027284473000236176,754.6
48,(1280, 720),2764800,3,19.4156857150927,0.022578870999950595,754.6
48,(1280, 720),2764800,3,14.930120021103502,0.029046649000065372,754.6
49,(1280, 720),2764800,3,20.528811509513094,0.023736483999982738,754.6
50,(1280, 720),2764800,3,17.350751266654207,0.01764410100031455,754.6
51,(1280, 720),2764800,3,15.23058890770564,0.0236153179998837,754.6
52,(1280, 720),2764800,3,16.456330354456853,0.029659736000212433,754.6
53,(1280, 720),2764800,3,16.40103092292136,0.02656954299982317,754.6
53,(1280, 720),2764800,3,15.562235316537283,0.026521422999849165,754.6
54,(1280, 720),2764800,3,16.39315937067853,0.029912802999660926,754.6
55,(1280, 720),2764800,3,21.423944162582977,0.013458746000196697,754.6
56,(1280, 720),2764800,3,14.470698600733446,0.027888255000107165,754.6
57,(1280, 720),2764800,3,18.69412175126022,0.02272112399987236,754.6
58,(1280, 720),2764800,3,14.550062312085316,0.03300598599980731,754.6
59,(1280, 720),2764800,3,17.858654464635162,0.02513958100007585,754.6
59,(1280, 720),2764800,3,14.924452941570983,0.030816708000202198,754.6
60,(1280, 720),2764800,3,21.59076853015465,0.020600711000042793,754.6
61,(1280, 720),2764800,3,15.11302388253844,0.031705760000022565,754.6
62,(1280, 720),2764800,3,20.318262830788303,0.019907990000319842,754.6
63,(1280, 720),2764800,3,16.936128085865693,0.023392607999994652,754.6
64,(1280, 720),2764800,3,15.061399602834879,0.02742205100003048,754.6
65,(1280, 720),2764800,3,15.415082227470796,0.03175946399960594,754.6
65,(1280, 720),2764800,3,16.867257148780396,0.025837071999831096,754.6
66,(1280, 720),2764800,3,19.58533306117555,0.020624053000119602,754.6
67,(1280, 720),2764800,3,16.918651082064844,0.01977058099964779,754.6
68,(1280, 720),2764800,3,16.576467751276915,0.0185469819998616,754.6
69,(1280, 720),2764800,3,16.338120941937387,0.0245206260001396,754.6
