frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
54,(1280, 720),2764800,3,19.019232209528845,0.03038446899995506,754.6
55,(1280, 720),2764800,3,24.826201076152213,0.022214501999997083,754.6
56,(1280, 720),2764800,3,18.31609480491447,0.03081409799983703,754.6
57,(1280, 720),2764800,3,26.190757553955457,0.019368852000070547,754.6
58,(1280, 720),2764800,3,19.150132075632254,0.028519052999854466,754.6
59,(1280, 720),2764800,3,19.618472117633647,0.027441097000064474,754.6
59,(1280, 720),2764800,3,20.018798051788206,0.027141695999944204,754.6
60,(1280, 720),2764800,3,20.7983076832726,0.02920289100006812,754.6
61,(1280, 720),2764800,3,21.739252363717082,0.02649441499988825,754.6
62,(1280, 720),2764800,3,19.232059258059508,0.02709826500017698,754.6
63,(1280, 720),2764800,3,21.412394975944718,0.020836661000203094,754.6
63,(1280, 720),2764800,3,17.600954365993044,0.027502658000003066,754.6
63,(1280, 720),2764800,3,20.710407572132258,0.025839345000122194,754.6
63,(1280, 720),2764800,3,19.531865330097823,0.02719630799992956,754.6
64,(1280, 720),2764800,3,20.347209669064757,0.02739611300012257,754.6
65,(1280, 720),2764800,3,17.206472125070533,0.020697095999821613,754.6
66,(1280, 720),2764800,3,15.939331080440928,0.030735291999917536,754.6
66,(1280, 720),2764800,3,23.279706511789588,0.021100514999943698,754.6
67,(1280, 720),2764800,3,18.500435713052052,0.02638321399990673,754.6
68,(1280, 720),2764800,3,16.668668295925922,0.030194688999927166,754.6
69,(1280, 720),2764800,3,23.869799030315733,0.023260357000026488,754.6
70,(1280, 720),2764800,3,21.05072593432795,0.014873615999931644,754.6
70,(1280, 720),2764800,3,18.631964756520553,0.022680013999888615,754.6
71,(1280, 720),2764800,3,20.557072404767506,0.018891080000003058,754.6
72,(1280, 720),2764800,3,16.589022025553906,0.0269658879999497,754.6
73,(1280, 720),2764800,3,20.936368179931506,0.024178249999977197,754.6
74,(1280, 720),2764800,3,17.783603212002763,0.028324107999878834,754.6
74,(1280, 720),2764800,3,19.83681875823452,0.0268900640000993,754.6
75,(1280, 720),2764800,3,19.766483898482576,0.028619939000009254,754.6
76,(1280, 720),2764800,3,21.132203891754273,0.0230573110000023,754.6
77,(1280, 720),2764800,3,17.960232990883828,0.02916689700009556,754.6
77,(1280, 720),2764800,3,22.938858148142522,0.018187584000088464,754.6
77,(1280, 720),2764800,3,18.313830599372533,0.022240828000121837,754.6
78,(1280, 720),2764800,3,20.740413257303437,0.020152757000005295,754.6
79,(1280, 720),2764800,3,16.50432353863311,0.026428548000012597,754.6
80,(1280, 720),2764800,3,17.2415651030697,0.03154535599992414,754.6
80,(1280, 720),2764800,3,21.50402320925118,0.022030955999980506,754.6
80,(1280, 720),2764800,3,16.273386117010517,0.03054044900000008,754.6
80,(1280, 720),2764800,3,19.430044892176284,0.026176184999940233,754.6
80,(1280, 720),2764800,3,16.784446484510863,0.02950750600007268,754.6
81,(1280, 720),2764800,3,22.198504846331662,0.02154438399998071,754.6
82,(1280, 720),2764800,3,18.19799851862775,0.025173366999979407,754.6
83,(1280, 720),2764800,3,18.4895908688129,0.026770883999915895,754.6
84,(1280, 720),2764800,3,19.607993080745796,0.026759343999856355,754.6
85,(1280, 720),2764800,3,22.917267289957984,0.02479529300012473,754.6
85,(1280, 720),2764800,3,19.889347207977927,0.023887316000127612,754.6
86,(1280, 720),2764800,3,17.401485275919576,0.02838190600004964,754.6
87,(1280, 720),2764800,3,21.489601128289234,0.02614664700013236,754.6
88,(1280, 720),2764800,3,17.700996049217274,0.03054929300014919,754.6
89,(1280, 720),2764800,3,22.868030130278598,0.018898433000003934,754.6
89,(1280, 720),2764800,3,15.736714444070607,0.02913727400004973,754.6
90,(1280, 720),2764800,3,20.184532241766547,0.026710146999903372,754.6
91,(1280, 720),2764800,3,22.159039905469225,0.02080604399998265,754.6
92,(1280, 720),2764800,3,16.51203476353013,0.024750043000040023,754.6
93,(1280, 720),2764800,3,19.228045504170282,0.02861833299994032,754.6
94,(1280, 720),2764800,3,22.02971288362518,0.021459455000012895,754.6
94,(1280, 720),2764800,3,20.692579818926664,0.019814801999928022,754.6
95,(1280, 720),2764800,3,17.471009523992443,0.02337168000008205,754.6
96,(1280, 720),2764800,3,16.397516733855582,0.029658713999879183,754.6
97,(1280, 720),2764800,3,23.498336458772517,0.0209632569999485,754.6
98,(1280, 720),2764800,3,16.00110292400082,0.030840083999919443,754.6
99,(1280, 720),2764800,3,20.830226591826317,0.02668348799988962,754.6
99,(1280, 720),2764800,3,19.60962530611898,0.02764745900003618,754.6
100,(1280, 720),2764800,3,19.732036575506772,0.0254455209999378,754.6
101,(1280, 720),2764800,3,17.14640448895863,0.029932301000144435,754.6
102,(1280, 720),2764800,3,23.566639291702728,0.020670612999992954,754.6
103,(1280, 720),2764800,3,17.56835147215959,0.02890389599997434,754.6
103,(1280, 720),2764800,3,18.774742999120004,0.029641567999988183,754.6
104,(1280, 720),2764800,3,21.61699348175349,0.022289917999842146,754.6
105,(1280, 720),2764800,3,17.505326126744695,0.027451699000039298,754.6
106,(1280, 720),2764800,3,22.45613934228556,0.021300213000131407,754.6
107,(1280, 720),2764800,3,16.537228675341026,0.025055437999981223,754.6
107,(1280, 720),2764800,3,17.513776818522445,0.02596044400002029,754.6
108,(1280, 720),2764800,3,18.214873208958085,0.030374116000075446,754.6
109,(1280, 720),2764800,3,24.104066898388517,0.02403633200015065,754.6
110,(1280, 720),2764800,3,20.082663052779274,0.01734356699989803,754.6
111,(1280, 720),2764800,3,19.78786381020789,0.022378162999984852,754.6
112,(1280, 720),2764800,3,18.804154672694036,0.024245221000001038,754.6
113,(1280, 720),2764800,3,18.847173434712573,0.021234647000028417,754.6
113,(1280, 720),2764800,3,17.972651806550417,0.016997638000020743,754.6
114,(1280, 720),2764800,3,16.83513020289526,0.024248482000075455,754.6
115,(1280, 720),2764800,3,18.89881124774464,0.028300278000187973,754.6
116,(1280, 720),2764800,3,17.241064809558193,0.027761950000012803,754.6
117,(1280, 720),2764800,3,18.521344395522327,0.0324012659998516,754.6
117,(1280, 720),2764800,3,23.16790146556266,0.01998197600005369,754.6
118,(1280, 720),2764800,3,19.481126811022218,0.0205216299998483,754.6
119,(1280, 720),2764800,3,15.503461581861917,0.03084045600007812,754.6
