frame_id,fps,cps
9,8.488272458383113,0.7603960440353066
12,7.465352533290042,2.579907174643006
16,7.375941095850889,1.9185605503517404
21,8.026624377496345,1.5718177157935742
24,8.138096929925718,4.792837185422404
45,12.470447689938615,2.240987132900001
49,12.032885924523235,1.4278832153882743
54,7.6406967844748985,1.5241376320181654
54,7.296288074555259,10.475389738188916
58,7.690225829197223,1.9071170526361323
82,7.489603531659719,0.7468068514387844
87,8.302784344937466,1.551330377642403
91,7.622945223642657,1.918856019189574
119,24.662608119838243,1.7254452771248558
