frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,29.878209248295835,0.0172342750001917,5600
2,(1280, 720),2764800,3,26.792730392739177,0.01279574499994851,5600
3,(1280, 720),2764800,3,30.14428047386801,0.012899160000415577,5600
4,(1280, 720),2764800,3,25.63082522992746,0.018414330999803497,5600
5,(1280, 720),2764800,3,16.223924685166246,0.03742643499981568,5600
6,(1280, 720),2764800,3,14.302839893174824,0.03111562900039644,5600
7,(1280, 720),2764800,3,15.892209626162828,0.03123633699988204,6160.0
8,(1280, 720),2764800,3,15.459692646779072,0.031241184000009525,6160.0
9,(1280, 720),2764800,3,14.641169031769852,0.031090423000023293,6160.0
10,(1280, 720),2764800,3,17.85674363137858,0.021884551999846735,6160.0
11,(1280, 720),2764800,3,14.797458163663954,0.022905916000127036,6160.0
12,(1280, 720),2764800,3,13.584171951013394,0.033203691000380786,6160.0
13,(1280, 720),2764800,3,18.72882694412748,0.02693618500006778,6160.0
14,(1280, 720),2764800,3,13.933105599512144,0.029274964000251202,6160.0
15,(1280, 720),2764800,3,18.23801481108838,0.029152601000077993,6160.0
16,(1280, 720),2764800,3,15.873009574243497,0.03456504199994015,6160.0
17,(1280, 720),2764800,3,19.681133362381928,0.022575889000108873,6160.0
18,(1280, 720),2764800,3,14.074926972948733,0.0332586680001441,6160.0
19,(1280, 720),2764800,3,22.278891305219087,0.02081713400002627,6160.0
20,(1280, 720),2764800,3,15.1168076483255,0.02154275399971084,6160.0
21,(1280, 720),2764800,3,17.525519039670556,0.02080027900001369,6160.0
22,(1280, 720),2764800,3,14.029294654368707,0.03070798199996716,6160.0
23,(1280, 720),2764800,3,16.071687182076257,0.029668103999938467,6160.0
24,(1280, 720),2764800,3,15.490834607585974,0.02770561799979987,6160.0
25,(1280, 720),2764800,3,16.61587470705265,0.02063672599979327,6160.0
26,(1280, 720),2764800,3,13.32925440369276,0.029989719000241166,6160.0
27,(1280, 720),2764800,3,20.898078191863746,0.01952990800009502,4312.0
27,(1280, 720),2764800,3,14.473162205478689,0.027827071000047,3018.4
28,(1280, 720),2764800,3,17.132692169705624,0.02038185900028111,3018.4
29,(1280, 720),2764800,3,14.369412418114727,0.028358535999814194,3018.4
30,(1280, 720),2764800,3,14.22885921978627,0.03013813500001561,3018.4
31,(1280, 720),2764800,3,15.014394600469453,0.035945105999871885,3018.4
32,(1280, 720),2764800,3,19.415507033333906,0.02304144300023836,3018.4
32,(1280, 720),2764800,3,14.622245260458103,0.027039697999953205,3018.4
33,(1280, 720),2764800,3,17.50950814444263,0.02147563199969227,3018.4
34,(1280, 720),2764800,3,14.127002258825929,0.027751462000196625,3018.4
35,(1280, 720),2764800,3,14.243606319323815,0.0289414570002009,3018.4
36,(1280, 720),2764800,3,17.308998105132577,0.026930163000088214,3018.4
37,(1280, 720),2764800,3,16.16981566288084,0.02565764399969339,3018.4
37,(1280, 720),2764800,3,15.582027446458783,0.02750788899993495,3018.4
38,(1280, 720),2764800,3,15.912003311988304,0.026819985999736673,3018.4
39,(1280, 720),2764800,3,16.135710099707282,0.023216377000153443,3018.4
40,(1280, 720),2764800,3,14.206428613505505,0.03088954500026375,3018.4
41,(1280, 720),2764800,3,15.875258568365798,0.025901958999838826,3018.4
42,(1280, 720),2764800,3,17.634871363838585,0.02134607900006813,3018.4
43,(1280, 720),2764800,3,13.643590025826137,0.033430632000090554,3018.4
43,(1280, 720),2764800,3,16.412282039391506,0.028631624999889027,3018.4
44,(1280, 720),2764800,3,16.62552790620342,0.02844908099996246,3018.4
45,(1280, 720),2764800,3,17.156793949704266,0.022194356999989395,3018.4
46,(1280, 720),2764800,3,12.714439350140715,0.03539937400000781,3018.4
47,(1280, 720),2764800,3,18.114480400447707,0.022244480000154,3018.4
47,(1280, 720),2764800,3,14.54337806842228,0.03014919599991117,3018.4
47,(1280, 720),2764800,3,16.3862063666625,0.026187565000327595,3018.4
48,(1280, 720),2764800,3,14.891628703755229,0.032254580999961036,3018.4
49,(1280, 720),2764800,3,16.36481439215594,0.029880027000217524,3018.4
50,(1280, 720),2764800,3,14.581144946569012,0.03264254499981689,3018.4
51,(1280, 720),2764800,3,15.852482127698506,0.0319602429999577,3018.4
52,(1280, 720),2764800,3,16.95049421708001,0.027164744999936374,3018.4
52,(1280, 720),2764800,3,17.279440256724502,0.022869339999942895,3018.4
53,(1280, 720),2764800,3,13.506750099711255,0.028795392999654723,3018.4
54,(1280, 720),2764800,3,18.190680681326437,0.02049270700035777,3018.4
55,(1280, 720),2764800,3,12.953641378751517,0.03674545800004125,3018.4
56,(1280, 720),2764800,3,17.72239003160648,0.025687383999866142,3018.4
57,(1280, 720),2764800,3,15.9951988810194,0.02551196800004618,3018.4
58,(1280, 720),2764800,3,14.595400110784823,0.028449208999973052,3018.4
59,(1280, 720),2764800,3,14.7164526615515,0.029130082999927254,3018.4
59,(1280, 720),2764800,3,14.86541470436723,0.028189752999878692,3018.4
60,(1280, 720),2764800,3,15.309157723874806,0.02890435199969943,3018.4
61,(1280, 720),2764800,3,16.129172998064057,0.03158758500012482,3018.4
62,(1280, 720),2764800,3,13.889220301099403,0.036398361999999906,3018.4
63,(1280, 720),2764800,3,20.93424292613719,0.021076549000099476,3018.4
64,(1280, 720),2764800,3,14.95491355277152,0.02704880500004947,3018.4
65,(1280, 720),2764800,3,14.602933817022905,0.02920925199987323,3018.4
65,(1280, 720),2764800,3,13.719074000411325,0.033695025999804784,3018.4
65,(1280, 720),2764800,3,20.218700425481632,0.01934013700019932,3018.4
66,(1280, 720),2764800,3,14.133318148566063,0.026813346999915666,3018.4
67,(1280, 720),2764800,3,15.679726410050783,0.025995482999860542,3018.4
68,(1280, 720),2764800,3,16.405634160748875,0.02660364999974263,3018.4
69,(1280, 720),2764800,3,14.696133197481588,0.0276229669998429,3018.4
70,(1280, 720),2764800,3,17.344744417529355,0.02778816900035963,3018.4
70,(1280, 720),2764800,3,14.970418004982243,0.026477106999664102,3018.4
71,(1280, 720),2764800,3,15.441946580873243,0.026395354999749543,3018.4
72,(1280, 720),2764800,3,16.542511533322692,0.02725413500002105,3018.4
73,(1280, 720),2764800,3,16.57057088826225,0.027685842999744636,3018.4
74,(1280, 720),2764800,3,17.08289393989705,0.021348715999920387,3018.4
75,(1280, 720),2764800,3,15.275692179081558,0.02758175199960533,3018.4
76,(1280, 720),2764800,3,16.8501757522666,0.02101234800011298,3018.4
77,(1280, 720),2764800,3,13.578456334286592,0.03296077200002401,3018.4
77,(1280, 720),2764800,3,17.787003303537123,0.02133427099988694,3018.4
78,(1280, 720),2764800,3,14.777939367953197,0.024371658000291063,3018.4
79,(1280, 720),2764800,3,16.97692564173718,0.02091946500013364,3018.4
80,(1280, 720),2764800,3,14.478109330355569,0.026230435999877955,3018.4
81,(1280, 720),2764800,3,16.55000156813407,0.021384633999787184,3018.4
82,(1280, 720),2764800,3,14.490508224410542,0.029813439000008657,3018.4
82,(1280, 720),2764800,3,19.70801394851707,0.020269003000066732,3018.4
83,(1280, 720),2764800,3,12.7348888159648,0.03831945999991149,3018.4
84,(1280, 720),2764800,3,17.769636283286317,0.03140010100014479,3018.4
85,(1280, 720),2764800,3,16.898685334695394,0.02992367499973625,3018.4
86,(1280, 720),2764800,3,16.671220132593227,0.025625943999784795,3018.4
87,(1280, 720),2764800,3,16.461521539082103,0.026310711999940395,3018.4
88,(1280, 720),2764800,3,14.651305378589944,0.03114802999971289,3018.4
89,(1280, 720),2764800,3,16.156750988484493,0.0242395650002436,3018.4
90,(1280, 720),2764800,3,18.067351980576884,0.017768988000170793,3018.4
91,(1280, 720),2764800,3,14.458659684547253,0.02644536700017852,3018.4
92,(1280, 720),2764800,3,15.932322298973494,0.02167864400007602,3018.4
92,(1280, 720),2764800,3,14.428869698101293,0.025001181999869004,3018.4
93,(1280, 720),2764800,3,18.458010766440598,0.02027964500030066,3018.4
94,(1280, 720),2764800,3,14.419986817003329,0.030312766999941232,3018.4
95,(1280, 720),2764800,3,17.819593473436846,0.0195260049999888,3018.4
96,(1280, 720),2764800,3,15.303566519078052,0.025338671000099566,3018.4
97,(1280, 720),2764800,3,19.243124797171056,0.02060708999988492,3018.4
