frame_id,fps,cps
10,13.128369724047467,1.2516271356298616
14,14.29682066901194,3.570515067943873
18,13.816583064309357,3.73185486784695
22,15.121713918967682,3.7696612289072604
22,15.094167831422203,24.80510689407976
30,15.19156772030763,2.4395834416432582
35,15.666038656779095,4.520716690572969
39,16.951453053889203,3.1547464392660483
43,16.562987608987598,4.258613848354094
47,18.254229723707592,3.5777758139602764
51,17.141588960363276,3.682796576798117
55,15.511865182388007,4.00390986593391
55,14.774881921058949,24.699760208502642
59,16.546240644263662,4.112271002442181
59,14.275328577232926,21.178982266565356
63,14.245811968729173,3.734820233924278
63,15.329316878666361,19.88027027515398
67,14.122075743198499,3.536013414517752
71,15.792094423861334,3.060189649201185
71,14.666393734497401,20.576332791023464
71,20.575798073376824,20.474929923683554
75,14.336392820394716,3.439407917934922
75,13.869678997230736,24.014948829583417
75,21.85559271175606,17.32721684712303
80,16.825294422583358,2.2020062827408373
84,20.345047117254143,2.978263950569156
88,12.92901360002403,3.3846137861028898
88,14.27397231261784,15.712484412785818
88,16.489325346279387,20.165379099069934
88,20.161055789159274,19.487864000226214
92,13.439482307700228,3.4960713039126876
104,27.90342067260379,1.8449425658193483
108,31.47280285450273,6.615208809984622
112,30.349038526107012,4.539572373699277
117,32.45734318152546,5.599925444867269
