frame_id,frame_counter,fps,retry_status
1,1,52.59576124578246,0
2,2,14.647929114463311,0
3,3,7.295658562481899,0
4,4,15.87430496562671,0
5,5,11.780436924160055,0
6,6,14.32332877724271,0
7,7,12.838663564743712,0
8,8,12.945355505620372,0
9,9,15.68522759880096,0
10,10,13.128369724047467,0
11,11,16.054144335386077,0
12,12,12.727860198397936,0
13,13,15.865024434454565,0
14,14,14.29682066901194,0
15,15,14.57051243585033,0
16,16,15.667751416222528,0
17,17,13.78545679832157,0
18,18,13.816583064309357,0
19,19,16.92925750876076,0
20,20,14.848040109304057,0
21,21,15.259981714982947,0
22,22,15.121713918967682,0
22,23,15.094167831422203,1
23,23,24.189620505401756,0
24,24,14.456865606057265,0
25,25,19.41197140002081,0
-1,26,13.753969703634851,1
28,0,22.054537163607858,1
29,29,21.981022028982817,0
30,30,15.19156772030763,0
-1,31,15.903409810614765,1
33,0,20.427382099612075,1
34,34,21.82819612101006,0
35,35,15.666038656779095,0
36,36,17.076730479236485,0
37,37,16.006608808282618,0
37,38,17.6320582974722,1
37,38,30.01056462282191,1
38,38,22.09325212467588,0
39,39,16.951453053889203,0
40,40,16.594760189155114,0
41,41,15.92292286448818,0
42,42,18.52868664885643,0
43,43,16.562987608987598,0
44,44,16.944314508660838,0
45,45,15.476535768094955,0
45,46,16.93219107843421,1
46,46,26.811397456718733,0
47,47,18.254229723707592,0
48,48,16.005988286430913,0
49,49,18.3759591917282,0
49,50,16.15783228825303,1
50,50,25.01187626795564,0
51,51,17.141588960363276,0
52,52,16.395122717707462,0
53,53,17.323644222650184,0
54,54,16.269513733042487,0
55,55,15.511865182388007,0
55,56,14.774881921058949,1
56,56,23.989133875699736,0
57,57,18.74110067537815,0
58,58,16.515416282268948,0
59,59,16.546240644263662,0
59,60,14.275328577232926,1
60,60,25.61669896552421,0
61,61,14.403514252506081,0
62,62,15.911072884791583,0
63,63,14.245811968729173,0
63,64,15.329316878666361,1
64,64,19.871239533818397,0
65,65,13.872396345033142,0
66,66,13.772858105954713,0
67,67,14.122075743198499,0
68,68,14.860850645862925,0
68,69,14.64940673838122,1
69,69,18.368419954032223,0
70,70,13.77639866031586,0
71,71,15.792094423861334,0
71,72,14.666393734497401,1
71,72,20.575798073376824,1
72,72,20.470964425178114,0
73,73,13.60901829392589,0
74,74,13.267862447087829,0
75,75,14.336392820394716,0
75,76,13.869678997230736,1
75,76,21.85559271175606,1
76,76,18.63984596781984,0
77,77,14.037666708111328,0
78,78,14.37070055504974,0
79,79,14.364579727195661,0
79,80,12.993249240344854,1
79,80,22.87898431627324,1
80,80,16.825294422583358,0
81,81,15.697275649955683,0
82,82,14.657224892814622,0
83,83,13.955702980005698,0
83,84,12.750073892779128,1
84,84,20.345047117254143,0
85,85,14.664671392900612,0
86,86,13.222060176568421,0
87,87,13.245353456656074,0
88,88,12.92901360002403,0
88,89,14.27397231261784,1
88,89,16.489325346279387,1
88,89,20.161055789159274,1
89,89,17.52573342990246,0
90,90,14.427649169287132,0
91,91,14.313513786221286,0
92,92,13.439482307700228,0
93,93,15.022205600358403,0
93,94,14.184285096144405,1
93,94,18.776042368173687,1
93,94,20.819709871782987,1
94,94,23.223123894997155,0
95,95,13.961922931822905,0
101,96,14.475320931688705,1
102,102,18.212030947698143,0
103,103,15.634174330473137,0
104,104,27.90342067260379,0
105,105,30.525122780001453,0
105,106,30.826004684694823,1
106,106,49.385681629799635,0
107,107,30.463878650843487,0
108,108,31.47280285450273,0
109,109,30.321126505211502,0
110,110,31.920132263022712,0
110,111,31.830883783579647,1
110,111,41.26245449662919,1
110,111,40.025238327530026,1
110,111,48.71704395356562,1
111,111,41.660579011247385,0
112,112,30.349038526107012,0
113,113,32.511085713424514,0
114,114,28.33881627457298,0
114,115,31.659728334767923,1
115,115,52.87544608014952,0
116,116,32.35814930828742,0
117,117,32.45734318152546,0
118,118,31.045038707420215,0
119,119,33.608620435769765,0
