frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
5,1,4,111775.286714107,111775.280046416,11.643957631720346,181.12076765090143,3.5188762408636993,0.0,0.0642883628572253,0.0,7000 
24,10,14,111776.538127451,111776.531253625,14.757751290642394,8.488272458383113,0.7990964814272334,0.0,1.738604805983516,0.0,7700.0 
27,11,16,111776.796128264,111776.743335192,14.937482751635365,8.139112605915951,3.875956778438498,0.7603960440353066,1.8352716659526234,0.19618279756505602,5390.0 
29,13,16,111776.927129947,111776.918863948,14.924184767366283,7.465352533290042,7.633489716561944,0.7603960440353066,1.999126591921182,0.0996131615118992,3773.0 
36,17,19,111777.442119752,111777.440094177,15.382953314728272,7.375941095850889,1.9417860126362783,2.579907174643006,2.0855580480952436,1.3286258927884531,3773.0 
45,21,24,111778.084211996,111778.028897391,14.983670119666874,8.026624377496345,1.5574086267864629,1.9185605503517404,1.8667461456992411,1.2318928490273449,3773.0 
46,22,24,111778.143441879,111778.076297675,16.884273435718956,8.026624377496345,16.883369497354582,1.9185605503517404,2.103533520648624,0.11363611692869456,3773.0 
48,25,23,111778.335488198,111778.28493777,18.063916968853103,8.138096929925718,5.207077152993652,1.5718177157935742,2.2196733615235997,0.30186180646274946,3773.0 
54,46,8,111778.787593164,111778.731102979,15.198360413518246,12.470447689938615,2.211875726241406,4.792837185422404,1.2187501837468564,2.1668654927403046,3773.0 
57,47,10,111779.044355718,111779.040545909,16.42201369335329,10.854192023561438,3.8946489059140963,2.240987132900001,1.5129650975130766,0.575401579715445,3773.0 
63,50,13,111779.441146966,111779.431507864,15.150148195162386,12.032885924523235,2.520216877362749,2.240987132900001,1.2590618983835054,0.8892040812158417,3773.0 
72,55,17,111780.087913429,111780.087619855,16.174139062562862,7.6406967844748985,1.546153143680324,1.4278832153882743,2.1168408482622985,0.9235069767988632,3773.0 
73,55,18,111780.214422138,111780.17891577,16.872064936945716,7.296288074555259,7.9045941414443925,1.5241376320181654,2.312417597077147,0.1928166841643387,3773.0 
73,55,18,111780.274026717,111780.27108551,17.751700606105796,11.70950040881718,16.77723451394043,10.475389738188916,1.516008368105857,0.6243811952133573,3773.0 
80,59,21,111780.724655398,111780.707420766,16.524146998383433,7.690225829197223,2.219121956016567,10.475389738188916,2.1487206442815707,4.720511060596577,3773.0 
91,-1,92,111781.502002103,111781.449228186,15.505698429870034,11.904847649124713,1.2864272705475561,1.9071170526361323,1.3024692870395589,1.4824911569422694,3773.0 
100,83,17,111782.08455039,111782.046481399,15.849914247816695,7.489603531659719,1.7165958982595495,1.9071170526361323,2.116255444072125,1.1109877721190826,3773.0 
106,86,20,111782.544516067,111782.512398665,16.635916838015273,8.278625486221822,2.1740752625738513,0.7468068514387844,2.0095022858205813,0.3435055190107137,3773.0 
109,88,21,111782.73524059,111782.691090099,16.364513384056124,8.302784344937466,5.243164247009847,0.7468068514387844,1.9709669315973757,0.1424343805107164,3773.0 
116,92,24,111783.254146803,111783.212150062,18.17903315774287,7.622945223642657,1.9271305198493747,1.551330377642403,2.3847781434084534,0.8049949713648122,3773.0 
