frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
6,1,5,111039.090293825,111039.068612079,15.290778229380635,90.37860956545421,3.8703597759630886,0.0,0.169185809594766,0.0,5600 
28,11,17,111040.382504132,111040.34508401,17.4715263039298,8.515896121189371,0.7738678406926996,0.0,2.051636851282968,0.0,6160.0 
29,12,17,111040.450115215,111040.384402553,14.78666669742225,8.515896121189371,14.79047451218034,0.0,1.7363606233558744,0.0,4312.0 
34,16,18,111040.8220645,111040.749216448,15.200161658046826,12.329607901140454,2.688538573264657,0.7179332480013386,1.2328179273763322,0.26703475826629547,3018.4 
39,20,19,111041.173162239,111041.119464766,15.871848158995798,12.105733069745312,2.8482097401654176,2.741009089967174,1.3111017785996597,0.9623620940949322,3018.4 
40,21,19,111041.286124202,111041.270592551,16.19290858036425,10.73410835253143,8.852537380707279,2.7008728540306604,1.508547151617439,0.3050958993877609,3018.4 
46,25,21,111041.637880834,111041.602648485,17.31035630295067,9.63700115028736,2.842874615705711,2.7008728540306604,1.7962388955857398,0.9500499385760633,3018.4 
55,-1,56,111042.242142005,111042.187377851,16.80377990839793,10.23547079232661,1.6549135506177726,2.069621547303937,1.6417202734822407,1.25059193970063,3018.4 
59,45,14,111042.48912962,111042.45256699,14.187482790139555,9.65062945620155,4.048786008983806,2.069621547303937,1.4701095772589836,0.5111708899190218,3018.4 
62,49,13,111042.728132307,111042.689467316,14.33288544950005,15.032668694635928,4.184053378226311,1.1765957544988106,0.9534491673201326,0.28120954685276717,3018.4 
67,52,15,111043.08558071,111043.045117864,14.881386864448745,9.842404308422921,2.797606568160698,4.221171381233201,1.5119666291003275,1.508850968993983,3018.4 
68,53,15,111043.144154503,111043.084880456,17.086207676663314,9.842404308422921,17.07248154648386,4.221171381233201,1.7359790495541114,0.24725001867713636,3018.4 
73,57,16,111043.502135965,111043.49444037,15.615870085675533,9.751959115281256,2.793440739657684,2.5289990904917667,1.6013059428444043,0.9053347918172331,3018.4 
81,61,20,111044.038187015,111043.978593689,16.00188617661831,16.03648930235819,1.8654939674012752,2.4414991533606085,0.997842225621365,1.3087681847407617,3018.4 
81,61,20,111044.110162448,111044.043426392,13.898541232730652,9.692967123696551,13.893629509954446,2.065570536936126,1.4338789201866442,0.14867033379983216,3018.4 
88,65,23,111044.515894421,111044.469786956,17.019607660873113,10.046718648027456,2.464681283627632,2.065570536936126,1.6940464102888653,0.8380680093029811,3018.4 
96,69,27,111045.035348377,111044.999669307,17.54207497469581,15.260400188872696,1.9250984393185013,2.035892503903454,1.1495160518455358,1.057552415150352,3018.4 
97,70,27,111045.095136484,111045.042128562,16.72595879699782,15.260400188872696,16.72573443441674,2.035892503903454,1.0960367087354468,0.12172215886162668,3018.4 
98,74,24,111045.209094565,111045.207630895,19.328784382173794,9.969830992927983,8.775156542169798,1.7471425815044637,1.938727386239998,0.19910101581759984,3018.4 
107,90,17,111045.778155432,111045.775328979,16.194372106720806,17.348094020362453,1.7572812646146374,6.042665277774449,0.9334957539261974,3.4386443419457806,3018.4 
108,90,18,111045.890388578,111045.837034299,14.979662560001959,9.499260719105196,8.910023781586895,1.761453711376243,1.5769293003901257,0.19769349157253585,3018.4 
113,94,19,111046.178608666,111046.169544443,18.364381500979924,10.842993754355064,3.469570795524404,1.761453711376243,1.6936633845799194,0.5076863436965868,3018.4 
119,98,21,111046.593790333,111046.541415831,16.466044924155486,10.487130679949434,2.408584192101835,2.536660019932515,1.5701191705026871,1.0531747357018546,3018.4 
