frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,27.968544227421265,0.01577133100363426,5600
2,(1280, 720),2764800,3,26.976831167835993,0.0118723659979878,5600
3,(1280, 720),2764800,3,29.80751647760737,0.012445645988918841,5600
4,(1280, 720),2764800,3,30.44711249302553,0.011593194998567924,5600
5,(1280, 720),2764800,3,20.221889127035226,0.01958623000246007,5600
6,(1280, 720),2764800,3,15.290778229380635,0.019660489007947035,5600
7,(1280, 720),2764800,3,14.670417052423172,0.02688190199842211,6160.0
8,(1280, 720),2764800,3,15.029173580395222,0.026209271003608592,6160.0
9,(1280, 720),2764800,3,17.041042465560164,0.02661824099777732,6160.0
10,(1280, 720),2764800,3,14.045738230881009,0.029201761004514992,6160.0
11,(1280, 720),2764800,3,20.678768588057025,0.021411071997135878,6160.0
12,(1280, 720),2764800,3,15.835613411757913,0.02494814500096254,6160.0
13,(1280, 720),2764800,3,18.54981376819631,0.021511961007490754,6160.0
14,(1280, 720),2764800,3,15.424990656339526,0.031399578001582995,6160.0
15,(1280, 720),2764800,3,21.14692505038891,0.021183469987590797,6160.0
16,(1280, 720),2764800,3,16.305431515604365,0.026574251998681575,6160.0
17,(1280, 720),2764800,3,17.42428533651264,0.030515676000504754,6160.0
18,(1280, 720),2764800,3,19.611458567410576,0.023528863006504253,6160.0
19,(1280, 720),2764800,3,18.02969346206756,0.024860499004716985,6160.0
20,(1280, 720),2764800,3,16.25145657797992,0.026786622998770326,6160.0
21,(1280, 720),2764800,3,17.786531916690056,0.02652610099175945,6160.0
22,(1280, 720),2764800,3,18.070144685855087,0.02104030200280249,6160.0
23,(1280, 720),2764800,3,15.66191292614168,0.02602550199662801,6160.0
24,(1280, 720),2764800,3,18.878924886667182,0.020444884998141788,6160.0
25,(1280, 720),2764800,3,15.010138073634637,0.02880292099143844,6160.0
26,(1280, 720),2764800,3,19.0689959345443,0.020898279995890334,6160.0
27,(1280, 720),2764800,3,17.038785505495156,0.022627733007539064,6160.0
28,(1280, 720),2764800,3,17.4715263039298,0.020971093006664887,6160.0
29,(1280, 720),2764800,3,14.78666669742225,0.02748655500181485,4312.0
29,(1280, 720),2764800,3,15.949997394957052,0.027371412012143992,3018.4
