frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,34.379700134571735,0.01492413400001169,2800
2,(1280, 720),2764800,3,28.329482648496803,0.012985015999902316,2800
3,(1280, 720),2764800,3,38.89781636971047,0.01222913000015069,2800
4,(1280, 720),2764800,3,27.32508536568143,0.022178681000013967,2800
5,(1280, 720),2764800,3,23.445979934699263,0.02678998400006094,2800
6,(1280, 720),2764800,3,23.749485111128287,0.02059746300005827,2800
7,(1280, 720),2764800,3,19.44511875801049,0.023982869999827017,3080.0
8,(1280, 720),2764800,3,17.496994103895435,0.02785282299987557,3080.0
9,(1280, 720),2764800,3,21.747027915226393,0.022986817999935738,3080.0
10,(1280, 720),2764800,3,17.224414746681255,0.02791268700002547,3080.0
11,(1280, 720),2764800,3,18.08910428671161,0.03078638199986017,3080.0
12,(1280, 720),2764800,3,25.747512732331288,0.02002039700005298,3080.0
13,(1280, 720),2764800,3,20.136605523655366,0.02519754600007218,3080.0
14,(1280, 720),2764800,3,18.891118187764988,0.022899296000105096,3080.0
15,(1280, 720),2764800,3,19.77849431305524,0.02596668499995758,3080.0
16,(1280, 720),2764800,3,24.400542716923816,0.0178611879998698,3080.0
17,(1280, 720),2764800,3,17.062730463080623,0.030212488999950438,3080.0
18,(1280, 720),2764800,3,22.51347301908889,0.0264943019999464,3080.0
19,(1280, 720),2764800,3,20.40986978029296,0.02778570000009495,3080.0
20,(1280, 720),2764800,3,23.49629856943382,0.02463505399987298,3080.0
21,(1280, 720),2764800,3,21.539078285039615,0.025667096000006495,3080.0
22,(1280, 720),2764800,3,18.86260456208048,0.027304943999979514,3080.0
22,(1280, 720),2764800,3,20.406634849982332,0.031059306000088327,2156.0
23,(1280, 720),2764800,3,22.733664503739615,0.021685280999918177,1509.2
24,(1280, 720),2764800,3,20.833464410541552,0.02517842199995357,1509.2
25,(1280, 720),2764800,3,22.802738909900878,0.0219822930000646,1509.2
26,(1280, 720),2764800,3,18.81269153082641,0.028888298000083523,1509.2
27,(1280, 720),2764800,3,25.972381281398285,0.020308785999986867,1509.2
