frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
6,1,5,1793.971961202,1793.943776898,19.103078012096834,122.50846870497273,3.043452321391288,0.0,0.15593271399139955,0.0,5600 
25,10,15,1795.21639628,1795.176673824,14.11826121980615,9.024278413283776,0.8035774767834543,0.0,1.564475360049177,0.0,6160.0 
27,11,16,1795.403110323,1795.389313531,16.39723764268279,7.216764231540262,5.355783549715816,0.7547427728286646,2.272103828890521,0.1409210745398238,4312.0 
30,13,17,1795.604602471,1795.568311528,16.32210538964869,8.035662010865245,4.962972552162594,0.7547427728286646,2.031208551029039,0.15207474248468064,3018.4 
36,17,19,1796.044890591,1796.039688047,15.438711441894261,8.948097295371687,2.2712400234640944,2.5533262441416547,1.7253624912951917,1.1241992117800577,3018.4 
44,21,23,1796.631622098,1796.614025026,14.60391609266465,8.060018183890797,1.7043570833840616,2.12141876218572,1.811896171878725,1.2447032273152336,3018.4 
45,22,23,1796.686360794,1796.661719814,18.266172028490704,8.060018183890797,18.268612025408096,2.12141876218572,2.266269332369311,0.1161236967118924,3018.4 
50,25,25,1797.080933769,1797.041470391,15.44089769426705,7.919470076580743,2.534385432757561,1.6075621756700236,1.9497387508197654,0.6343005901517123,3018.4 
59,50,9,1797.739074846,1797.731714186,13.535220531983235,11.311737213505182,1.519431068728183,2.633526877105871,1.1965642656393587,1.733232215206857,3018.4 
67,55,12,1798.261152515,1798.250279291,16.12905332987336,7.308540236097167,1.9154238140760145,2.633526877105871,2.2068775444665865,1.3749055732484268,3018.4 
74,59,15,1798.779754564,1798.751543347,14.10983399553745,7.929722862840608,1.92826079636243,0.827233386722465,1.77936029286186,0.42900492935551066,3018.4 
76,60,16,1798.969749452,1798.960867608,14.308784748181425,8.44160849918859,5.263299505195079,1.9950225941899884,1.6950306034160185,0.37904409434059844,3018.4 
81,63,18,1799.285153205,1799.256773032,15.269378559185155,7.846867809711055,3.1705393182196735,1.9950225941899884,1.9459201976472977,0.6292376135269746,3018.4 
88,67,21,1799.805137925,1799.771384683,17.541469393121762,7.1645580261955955,1.9231334336126904,1.9794015125530142,2.4483672724800782,1.02925854127273,3018.4 
93,69,24,1800.195115982,1800.179711575,15.0400232314647,7.718491844663269,2.564246839149672,1.9430727559804875,1.948570204406408,0.7577557379869202,3018.4 
96,71,25,1800.388399604,1800.349205048,17.164327460623472,8.603105426844783,5.173744105440853,1.9430727559804875,1.995131595977494,0.37556414008514616,3018.4 
103,75,28,1800.896945005,1800.850295408,16.807992469386917,8.767142119019187,1.966392770505097,1.7307461136595295,1.9171575230797433,0.8801629764001633,3018.4 
103,75,28,1800.963156549,1800.927965999,15.10980156808563,7.79822553093529,15.103106491521038,1.9957058078821985,1.9375948423324731,0.13213876290964366,3018.4 
107,96,11,1801.283104846,1801.252264625,15.221190381062168,12.489146931344063,3.12550499370108,12.869109382327581,1.2187534076375932,4.117449630783847,3018.4 
113,100,13,1801.656396503,1801.620202891,17.657810144812498,8.54125371307585,2.6788704790154187,12.869109382327581,2.0673557697718383,4.803931165443072,3018.4 
