frame_id,fps,cps
9,11.262294272409093,0.8670151118320852
12,9.068487584839676,2.8984070475879293
16,8.433669756388836,2.162641931995453
21,8.647379718084444,1.7968079448167567
24,9.155607944056527,2.9294099698428475
24,8.753817637282202,12.32995922823382
29,8.430792806614814,1.7804828297211277
29,9.239931034377575,12.079649489608986
33,8.966298169856026,2.2369976713764506
37,9.140148818160641,1.8396537381394438
58,13.617877057180113,1.699988576264373
62,8.911956597081785,2.2010952103580976
62,8.699566978744048,12.524336351577519
66,8.417362459215518,2.1754919587854977
70,8.76119359672377,2.1681539552630205
70,8.148895776608132,12.571413802361475
74,8.313916665771227,2.203680605393445
78,9.013672813235946,2.167465991241911
78,8.836560817363821,12.139849513929656
99,8.943768329158466,1.8548775142970424
103,11.284368419429788,2.707834488170122
107,19.139869206757993,4.066261470949194
111,28.511030811381218,3.5278971306742015
115,18.818718904904163,4.732615774716978
119,28.686044896258768,4.0857934416663895
