frame_id,fps,cps
9,10.549497922499441,0.8559304434083103
12,8.634472059005308,2.788721028953519
16,9.16224390646203,2.1063316489441126
21,9.311544877019148,1.8261664187394504
24,8.56460368344829,3.006807472252598
24,8.905234149331045,12.22927712916303
29,8.344231386269591,1.8119232540698624
29,8.953425899041937,13.697198123048896
33,9.223512341525437,2.2384129415873764
37,13.055311254429325,1.8864204364825423
58,13.5335451720818,1.8066149201687938
62,9.858886601237959,2.2329463639524167
62,8.509303459733232,12.791572707232577
66,8.940174338046427,2.345404140246028
70,12.054026338894758,1.9234063138060247
74,9.431289650205228,2.2469208808529872
78,14.953784208387352,1.963030459366311
99,12.423677003879602,2.011373302292847
103,9.862350192142507,2.4785076764495226
103,16.717495095968612,25.60860121207266
107,18.70621109809333,4.915004555893131
111,28.362192573338756,4.043101532403235
115,18.16488586604468,4.5758575413247
119,19.988316029800664,4.038286803347021
