frame_id,received_fame_id,my_gap,received_time,send_time,current_srv_fps,received_fps,current_cps,received_cps,current_srv_fps/received_fps,received_cps/current_cps,bitrate
6,1,5,2133.229111138,2133.185154505,19.783323544526763,77.73537572163497,4.481843456076971,0.0,0.2544957602748263,0.0,5600 
22,11,11,2134.031791569,2134.021623303,23.396630655930775,13.695595343102434,1.2458258123403592,0.0,1.7083325017859927,0.0,6160.0 
22,11,11,2134.078017933,2134.069967387,21.629704349919233,11.932420830107763,21.632676971872172,1.1140477570906175,1.8126836672859696,0.05149837713285115,4312.0 
28,15,13,2134.380870692,2134.336845923,19.34418755048377,12.272314359525584,3.3019345879564135,1.1140477570906175,1.5762460921210926,0.33739243689261217,3018.4 
33,19,14,2134.669131714,2134.649292234,18.51717465170536,12.963851466989965,3.469078105191393,3.172638274108042,1.4283698558916615,0.9145479513304311,3018.4 
36,21,15,2134.85613394,2134.834879569,20.095526496701282,14.618147883837187,5.347529927263955,3.200510023035158,1.3746971679579365,0.5985024986428992,3018.4 
38,23,15,2134.951142663,2134.937419455,18.516337705522208,13.822181505110892,10.525349340782538,3.200510023035158,1.3396103718270234,0.3040763702382924,3018.4 
38,23,15,2134.995140143,2134.98558099,22.726870358223454,12.958863978308875,22.728574454879457,3.4704734410146236,1.7537702684637098,0.15269208581049257,3018.4 
45,28,17,2135.361151526,2135.355393817,22.21505465836308,14.548854427622501,2.7321554641367243,20.7664700586521,1.5269281006884987,7.600764426197707,3018.4 
48,29,19,2135.5521519,2135.529162843,18.715083736165866,21.112431318336633,5.235591842350573,2.703974074774116,0.8864485313878268,0.5164600595680008,3018.4 
50,31,19,2135.640672297,2135.632645589,19.32612544870254,13.116279887291277,11.296831395801757,2.703974074774116,1.4734456427258886,0.23935685857708686,3018.4 
58,48,10,2136.085670573,2136.077389243,20.70046566926798,18.644686073342164,2.2471997172424087,3.6069504376710926,1.1102608854790605,1.6050867263801838,3018.4 
63,52,11,2136.344323965,2136.308993652,19.16849521338754,23.628201553280693,3.8661777920892626,3.6069504376710926,0.8112549391524071,0.9329499654804843,3018.4 
67,56,11,2136.608160164,2136.5577309,16.77436986326101,16.654996510590227,3.7902304679607957,1.4785223187239946,1.0071674198547493,0.39008770870850584,3018.4 
68,57,11,2136.713139165,2136.672550049,20.829330196441823,15.743581888744341,9.525714575987816,4.020320290798783,1.3230362914638547,0.4220492078287865,3018.4 
70,60,10,2136.823106986,2136.822866046,16.9546878169747,15.4480865814756,9.093569290616113,4.020320290798783,1.097526721354975,0.44210586210053454,3018.4 
75,64,11,2137.133711295,2137.115398827,20.222374532683585,13.756785155938978,3.219530351072822,3.771763371677745,1.469992756552815,1.1715259557720603,3018.4 
75,64,11,2137.181908221,2137.17084961,20.739894061568513,13.722158563642072,20.748211203368474,3.418607629011397,1.5114162954304053,0.164766378918313,3018.4 
78,66,12,2137.399117289,2137.374155037,20.408844670814272,12.34370249605574,4.603859356366883,18.024193658844432,1.6533811210482134,3.915018306090947,3018.4 
80,68,12,2137.50412129,2137.479915492,19.232431356696342,13.201277957609033,9.523446635143204,18.024193658844432,1.4568613295208315,1.8926124489774496,3018.4 
80,68,12,2137.563343577,2137.53106368,16.891681601845598,13.567902099259296,16.885535001372155,3.2321360896846585,1.2449737238867427,0.1914144911263995,3018.4 
82,72,10,2137.722017375,2137.712500506,17.744667962341598,19.348095711014473,6.302237751940074,19.687046441140698,0.917127361130425,3.123818430220323,3018.4 
88,76,12,2138.110244098,2138.07115454,20.782524822707625,9.809507024975645,2.575814442327485,5.510804850457372,2.1186105244426616,2.139441708183705,3018.4 
88,75,13,2138.168163028,2138.117957356,17.271862360732772,12.192274014480638,17.26551232900113,2.7883834950948305,1.4166235388262403,0.16150018846594796,3018.4 
89,76,13,2138.217876661,2138.123512825,20.109047341942276,12.192274014480638,20.115206627521925,2.7883834950948305,1.6493270507256454,0.13862067373843046,3018.4 
89,76,13,2138.281134513,2138.18271637,15.806550332393341,19.103360470227532,15.808314199507066,19.096310638681896,0.8274225028118876,1.2079915921254498,3018.4 
93,81,12,2138.547162972,2138.541628512,20.81497495906865,19.997346752010632,3.7589963260262382,16.893352653199564,1.040886834498472,4.49411257367684,3018.4 
93,81,12,2138.604723645,2138.595974158,17.376171062681596,16.854775512477968,17.372972689213874,2.7860621257682983,1.0309345888242551,0.16036761097874996,3018.4 
96,82,14,2138.826488219,2138.81642346,21.120360796455426,13.151892282471621,4.509286501274742,18.395469181223127,1.6058800013594925,4.07946338650757,3018.4 
100,85,15,2139.043301253,2138.985277749,15.848703961166791,12.15792670197066,4.612268836197146,18.395469181223127,1.3035696257814993,3.9883774850362683,3018.4 
105,89,16,2139.356124952,2139.330814496,22.228159116392508,11.759641903860677,3.196688752156087,2.5687096634410245,1.8902071422000553,0.803553258573733,3018.4 
105,89,16,2139.420130446,2139.39129707,15.623554577086257,11.766229955189942,15.623658806549761,2.894296896791608,1.3278301237173165,0.18525090266169014,3018.4 
107,89,18,2139.580120938,2139.579805499,14.908179553097119,14.631798330430705,6.250371428308026,16.533628548948382,1.0188890809198488,2.645223366097466,3018.4 
114,101,13,2139.94466732,2139.903700615,19.51108993759856,15.61163253960826,2.743135165720635,16.533628548948382,1.2497789637372638,6.027274468848463,3018.4 
118,109,9,2140.216056933,2140.215230366,20.431425903202186,19.31025096648728,3.6847394008422545,1.9516174212820196,1.0580611271526554,0.5296486966855568,3018.4 
