frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
1,(1280, 720),2764800,3,31.420022578926147,0.016950979999819538,5600
2,(1280, 720),2764800,3,31.94923292437368,0.012712046000160626,5600
3,(1280, 720),2764800,3,42.97370104018718,0.01080749500033562,5600
4,(1280, 720),2764800,3,28.064016716580543,0.01752277099967614,5600
5,(1280, 720),2764800,3,21.670923088650795,0.023800932000085595,5600
6,(1280, 720),2764800,3,19.783323544526763,0.024000649000299745,5600
7,(1280, 720),2764800,3,18.048228150501807,0.03175593399964782,6160.0
8,(1280, 720),2764800,3,21.315823208671354,0.021943363999980647,6160.0
9,(1280, 720),2764800,3,16.749532466102515,0.03043405000016719,6160.0
10,(1280, 720),2764800,3,20.79108368552004,0.02714298000000781,6160.0
11,(1280, 720),2764800,3,21.819043154747938,0.01994716499984861,6160.0
12,(1280, 720),2764800,3,15.371643845534242,0.03411319700035165,6160.0
13,(1280, 720),2764800,3,26.758470340345365,0.023549720000119123,6160.0
14,(1280, 720),2764800,3,17.660579035603146,0.028564342000208853,6160.0
15,(1280, 720),2764800,3,20.66561550341691,0.030189161999714997,6160.0
16,(1280, 720),2764800,3,26.22027797114072,0.018555063999883714,6160.0
17,(1280, 720),2764800,3,15.27227068176025,0.033075645999815606,6160.0
18,(1280, 720),2764800,3,25.162391152751468,0.01977287099998648,6160.0
19,(1280, 720),2764800,3,18.768944903791517,0.026104962000317755,6160.0
20,(1280, 720),2764800,3,20.231491558812962,0.025757556999906228,6160.0
21,(1280, 720),2764800,3,19.816176428339695,0.029443785000239586,6160.0
22,(1280, 720),2764800,3,23.396630655930775,0.02273825600013879,6160.0
22,(1280, 720),2764800,3,21.629704349919233,0.022323609000068245,4312.0
23,(1280, 720),2764800,3,17.78697736060768,0.02750508599956447,3018.4
24,(1280, 720),2764800,3,23.469793518994805,0.021781217999887303,3018.4
25,(1280, 720),2764800,3,20.715551182963548,0.02124240299963276,3018.4
26,(1280, 720),2764800,3,16.958836037765046,0.03036763099999007,3018.4
27,(1280, 720),2764800,3,22.182683806408708,0.02822635900020032,3018.4
28,(1280, 720),2764800,3,19.34418755048377,0.03390198299985059,3018.4
28,(1280, 720),2764800,3,28.98303822751382,0.02028052400009983,3018.4
29,(1280, 720),2764800,3,15.933115585050947,0.027949267999701988,3018.4
30,(1280, 720),2764800,3,26.345279547583537,0.020951065000190283,3018.4
31,(1280, 720),2764800,3,18.607613148607225,0.02914016900012939,3018.4
32,(1280, 720),2764800,3,22.0784147133483,0.024327934999746503,3018.4
33,(1280, 720),2764800,3,18.51717465170536,0.029959815999973216,3018.4
33,(1280, 720),2764800,3,21.702732122117826,0.02739057100006903,3018.4
34,(1280, 720),2764800,3,20.435832966114468,0.030721777000053407,3018.4
35,(1280, 720),2764800,3,23.679726209330255,0.021159917000204587,3018.4
36,(1280, 720),2764800,3,20.095526496701282,0.027010861999769986,3018.4
37,(1280, 720),2764800,3,24.394342151771102,0.024205804000303033,3018.4
38,(1280, 720),2764800,3,18.516337705522208,0.034535195999978896,3018.4
38,(1280, 720),2764800,3,22.726870358223454,0.02535464700031298,3018.4
38,(1280, 720),2764800,3,18.183518836853846,0.03186193299961815,3018.4
39,(1280, 720),2764800,3,32.546352759383325,0.01687967900033982,3018.4
40,(1280, 720),2764800,3,20.714893770373486,0.022221730000183015,3018.4
41,(1280, 720),2764800,3,21.27612133250849,0.023066739000114467,3018.4
42,(1280, 720),2764800,3,22.284111141388525,0.023709837999831507,3018.4
43,(1280, 720),2764800,3,21.675327224139444,0.024275302000205556,3018.4
44,(1280, 720),2764800,3,20.413737465433766,0.026168280000092636,3018.4
45,(1280, 720),2764800,3,22.21505465836308,0.0238930780001283,3018.4
45,(1280, 720),2764800,3,18.865585195752423,0.03207033399985448,3018.4
46,(1280, 720),2764800,3,31.70871511815164,0.017259338999792817,3018.4
47,(1280, 720),2764800,3,18.86051981707542,0.021883348999836016,3018.4
48,(1280, 720),2764800,3,18.715083736165866,0.026467959999990853,3018.4
49,(1280, 720),2764800,3,27.20363449238457,0.020466080000005604,3018.4
50,(1280, 720),2764800,3,19.32612544870254,0.0202851340000052,3018.4
50,(1280, 720),2764800,3,17.997908679042087,0.02383094600008917,3018.4
51,(1280, 720),2764800,3,24.646821522417632,0.023864039000272896,3018.4
52,(1280, 720),2764800,3,23.003630502068145,0.021492115999990347,3018.4
53,(1280, 720),2764800,3,16.667888422868113,0.028153915000075358,3018.4
54,(1280, 720),2764800,3,20.0406351935266,0.033049231999939366,3018.4
55,(1280, 720),2764800,3,20.680606622608266,0.025967308999952365,3018.4
56,(1280, 720),2764800,3,17.972408255557948,0.03274160400042092,3018.4
57,(1280, 720),2764800,3,23.14084646136006,0.026452229999904375,3018.4
58,(1280, 720),2764800,3,20.70046566926798,0.03211889300018811,3018.4
59,(1280, 720),2764800,3,20.211909746653426,0.026323589999719843,3018.4
60,(1280, 720),2764800,3,24.614762959985217,0.021652850000009494,3018.4
