frame_id,fps,cps
10,12.026576955141147,1.1850446596047717
14,12.855266043374042,3.386517656187186
18,14.370988652845137,3.6545798163677565
22,13.303390239971558,3.5414615334089032
22,13.471978312059477,19.704552307277446
27,15.356470282118213,2.9419151162521837
27,14.46240981058505,22.516225079279252
30,15.865769749306974,5.088753716885625
35,16.68770569161152,2.629863784812088
39,15.977366845636002,3.034215605352018
43,16.350248750266104,4.298761037747233
47,18.023166798359025,3.1605063930228745
47,17.061093558104083,25.117644137696193
51,18.071339540367468,4.3175473899191665
55,21.94065005888424,3.366981135858809
59,16.369613028373298,3.9456349115450786
63,14.988010490871208,2.9326620641928476
80,13.144939534161056,1.9475159752153672
80,12.348904668186693,18.54007685122489
84,13.35134162294418,3.3755935023345107
88,14.234684770975907,2.7218835882986236
92,13.976431236526576,3.397943507505585
96,21.750010168190364,2.4380335615111157
100,20.548455116822183,2.947006603093642
104,30.71267408853827,6.578959660683839
108,28.690865364973053,6.0599853344739305
112,28.83150688621517,6.057412005609728
117,41.36118501777097,4.919933107014852
