frame_id,frame_counter,fps,retry_status
1,1,53.882683818919226,0
2,2,10.301412213392215,0
3,3,8.406616471211883,0
4,4,13.762145265203392,0
5,5,12.50882169014417,0
6,6,12.175152029303133,0
7,7,13.939822094678817,0
8,8,12.75701591861933,0
9,9,13.457467706985508,0
10,10,12.026576955141147,0
11,11,14.851639840845184,0
12,12,11.92420176052438,0
13,13,15.54930428606393,0
14,14,12.855266043374042,0
15,15,14.425777456367822,0
16,16,14.457324796366999,0
17,17,13.79841650478818,0
18,18,14.370988652845137,0
19,19,16.023887129053694,0
20,20,12.745096002512607,0
21,21,16.362737008077275,0
22,22,13.303390239971558,0
22,23,13.471978312059477,1
23,23,22.65919472168955,0
24,24,14.601255766355974,0
25,25,13.974040676183966,0
26,26,15.24145404815806,0
27,27,15.356470282118213,0
27,28,14.46240981058505,1
28,28,20.83860680326962,0
29,29,14.889070469376074,0
30,30,15.865769749306974,0
31,31,15.939762998066326,0
32,32,14.332519174585086,0
32,33,14.181365368236564,1
33,33,22.17913063576113,0
34,34,14.825157723381452,0
35,35,16.68770569161152,0
36,36,13.641122341868522,0
37,37,19.325994351426644,0
37,38,14.525886116823903,1
37,38,27.57053846441887,1
38,38,21.451998236459143,0
39,39,15.977366845636002,0
40,40,17.325481078734864,0
41,41,15.020797345384327,0
42,42,18.123954655596673,0
43,43,16.350248750266104,0
44,44,20.122771443281373,0
44,45,15.429820723872334,1
44,45,27.057936697572153,1
45,45,26.148219982054712,0
46,46,16.036558221051077,0
47,47,18.023166798359025,0
47,48,17.061093558104083,1
48,48,25.135639451263035,0
49,49,17.72950749942823,0
50,50,16.009357661657162,0
51,51,18.071339540367468,0
52,52,16.12690246651023,0
53,53,17.596926112636115,0
54,54,15.756833486588588,0
54,55,14.673988869731867,1
55,55,21.94065005888424,0
56,56,15.60635187258259,0
57,57,17.268908630398425,0
58,58,15.22297525713085,0
59,59,16.369613028373298,0
60,60,14.05316037941986,0
60,61,14.699018775815754,1
61,61,17.958528047953653,0
62,62,16.187898768654538,0
63,63,14.988010490871208,0
64,64,12.393919206115022,0
64,65,12.184689627989053,1
65,65,16.12316342658378,0
66,66,12.934683290013256,0
78,67,12.786227371446337,1
79,79,16.550853722804632,0
80,80,13.144939534161056,0
80,81,12.348904668186693,1
81,81,17.715151175383063,0
82,82,14.869354284616158,0
83,83,13.19399820324061,0
84,84,13.35134162294418,0
85,85,13.858719995292947,0
86,86,12.665621524919283,0
86,87,13.335676144917247,1
87,87,16.227707713908657,0
88,88,14.234684770975907,0
89,89,12.181067821426428,0
90,90,13.47130228006042,0
91,91,14.038280763218651,0
92,92,13.976431236526576,0
93,93,13.029941567872305,0
94,94,12.38120604238956,0
94,95,12.509302386329418,1
95,95,20.97910577571926,0
95,96,12.860464843811657,1
96,96,21.750010168190364,0
97,97,12.803899596608089,0
98,98,12.650388770487043,0
99,99,14.816926281693934,0
99,100,13.327712947925841,1
100,100,20.548455116822183,0
101,101,14.472664306634268,0
102,102,20.36658135650353,0
103,103,27.381697717312484,0
104,104,30.71267408853827,0
105,105,29.505400093084543,0
105,106,26.21882192077658,1
106,106,42.82533831377755,0
107,107,29.536138780055474,0
108,108,28.690865364973053,0
109,109,28.779934261424497,0
109,110,28.791564762528925,1
110,110,39.72486715903357,0
111,111,28.122626011082204,0
112,112,28.83150688621517,0
113,113,28.62263937984402,0
114,114,27.920020198509388,0
115,115,26.52400852465495,0
116,116,30.49490517045206,0
116,117,26.918286606865873,1
117,117,41.36118501777097,0
118,118,28.031468799639406,0
119,119,30.015366667202034,0
